config,error,total,cache,phase,N,W,q,tau,accepted_weight,samples,mean_ms,median_ms,p10_ms,p90_ms,avx_msm_min,avx_msm_max,avx_each_min,avx_each_max
blst_original,1/32,16,cached,validate_per_validator,598,3063,2044,79,2046,30,0.14243253628691982,0.14239518987341773,0.14190193670886073,0.14301487594936707,,,,
blst_original,1/32,16,cached,validation,598,3063,2044,79,2046,30,0.34131876666666666,0.33862000000000003,0.33316589999999996,0.35062459999999995,,,,
blst_original,1/32,16,cold,acceptance,598,3063,2044,79,2046,30,11.3071975,11.288899999999998,11.2668108,11.3519958,,,,
blst_original,1/32,16,cold,combiner,598,3063,2044,79,2046,30,322.0656817333333,319.08260149999995,316.94543550000003,331.776182,,,,
blst_original,1/32,16,cold,dec_open,598,3063,2044,79,2046,30,27.207249733333335,27.209255499999998,27.1459019,27.264274000000004,,,,
blst_original,1/32,16,cold,decryption_total,598,3063,2044,79,2046,30,325.4115058,322.5714835,320.07773779999997,335.35835779999996,,,,
blst_original,1/32,16,cold,encryption,598,3063,2044,79,2046,30,1.1045641666666666,1.097974,1.0835949999999999,1.1196277,,,,
blst_original,1/32,16,cold,encryption_per_item,598,3063,2044,79,2046,30,0.06903526041666666,0.068623375,0.06772468749999999,0.06997673125,,,,
blst_original,1/32,16,cold,end_to_end,598,3063,2044,79,2046,30,326.8622554666666,324.01824700000003,321.5242325,336.811042,,,,
blst_original,1/32,16,cold,opening,598,3063,2044,79,2046,30,18.607721933333334,18.599502,18.5590457,18.6612664,,,,
blst_original,1/32,16,cold,precompute,598,3063,2044,79,2046,30,8.5995278,8.598487500000001,8.570746600000001,8.632087199999999,,,,
blst_original,1/32,16,cold,predec_per_validator,598,3063,2044,79,2046,30,0.04235074219409283,0.03984761392405063,0.039632832911392406,0.04546527215189873,,,,
blst_original,1/32,16,cold,preparation,598,3063,2044,79,2046,30,283.55100576666666,280.63076,278.38658630000003,293.2802697,,,,
blst_original,1/32,16,cold,share_generation,598,3063,2044,79,2046,30,3.345708633333333,3.1479615,3.1309938,3.5917565,,,,
blst_original,1/32,16,cold,validate_per_validator,598,3063,2044,79,2046,30,0.143129082278481,0.14289746835443037,0.14261785822784812,0.14369614936708858,,,,
blst_original,1/32,16,cold,validation,598,3063,2044,79,2046,30,0.3460879,0.34704650000000004,0.3374869,0.35534639999999995,,,,
blst_original,1/64,16,cached,acceptance,688,6489,4327,79,4333,30,11.254189133333334,11.256335500000002,11.205056299999999,11.3001661,,,,
blst_original,1/64,16,cached,combiner,688,6489,4327,79,4333,30,38.3947355,38.387658,38.31522270000001,38.4753277,,,,
blst_original,1/64,16,cached,dec_open,688,6489,4327,79,4333,30,27.140456000000004,27.136430500000003,27.099347899999998,27.167337400000005,,,,
blst_original,1/64,16,cached,decryption_total,688,6489,4327,79,4333,30,41.78103543333334,41.919108,41.436950800000005,42.04070680000001,,,,
blst_original,1/64,16,cached,encryption,688,6489,4327,79,4333,30,1.1091531666666665,1.090574,1.08036,1.1054712999999998,,,,
blst_original,1/64,16,cached,encryption_per_item,688,6489,4327,79,4333,30,0.06932207291666666,0.068160875,0.0675225,0.06909195624999999,,,,
blst_original,1/64,16,cached,end_to_end,688,6489,4327,79,4333,30,43.2358196,43.353263999999996,42.8617057,43.5169533,,,,
blst_original,1/64,16,cached,opening,688,6489,4327,79,4333,30,18.559926766666667,18.565796,18.5334749,18.575292,,,,
blst_original,1/64,16,cached,precompute,688,6489,4327,79,4333,30,8.580529233333333,8.572191499999999,8.5532045,8.600552699999998,,,,
blst_original,1/64,16,cached,predec_per_validator,688,6489,4327,79,4333,30,0.042863225738396626,0.0450388670886076,0.039434818987341774,0.045212531645569626,,,,
blst_original,1/64,16,cached,preparation,688,6489,4327,79,4333,30,0.0,0.0,0.0,0.0,,,,
blst_original,1/64,16,cached,share_generation,688,6489,4327,79,4333,30,3.3861948333333336,3.5580705000000004,3.1153507,3.5717900000000005,,,,
blst_original,1/64,16,cached,validate_per_validator,688,6489,4327,79,4333,30,0.14245809029535866,0.1424852594936709,0.14183615569620253,0.14304007721518988,,,,
blst_original,1/64,16,cached,validation,688,6489,4327,79,4333,30,0.34554690000000005,0.344789,0.3390558,0.3522346,,,,
blst_original,1/64,16,cold,acceptance,688,6489,4327,79,4333,30,11.253788466666666,11.244329,11.2187728,11.3128682,,,,
blst_original,1/64,16,cold,combiner,688,6489,4327,79,4333,30,552.6877368,549.0470269999998,546.3785399,568.5745992,,,,
blst_original,1/64,16,cold,dec_open,688,6489,4327,79,4333,30,27.136383433333332,27.119643000000003,27.0879622,27.194277100000004,,,,
blst_original,1/64,16,cold,decryption_total,688,6489,4327,79,4333,30,556.0630440333333,552.1787474999999,549.501357,571.7483489000001,,,,
blst_original,1/64,16,cold,encryption,688,6489,4327,79,4333,30,1.1135087,1.096141,1.0794732,1.1188877,,,,
blst_original,1/64,16,cold,encryption_per_item,688,6489,4327,79,4333,30,0.06959429375,0.0685088125,0.067467075,0.06993048125,,,,
blst_original,1/64,16,cold,end_to_end,688,6489,4327,79,4333,30,557.5209311,553.6410925000001,550.9248172,573.1951269,,,,
blst_original,1/64,16,cold,opening,688,6489,4327,79,4333,30,18.548171766666666,18.543711,18.5194426,18.5815075,,,,
blst_original,1/64,16,cold,precompute,688,6489,4327,79,4333,30,8.588211666666666,8.573012499999999,8.558426599999999,8.601253100000003,,,,
blst_original,1/64,16,cold,predec_per_validator,688,6489,4327,79,4333,30,0.04272400210970464,0.04502751898734177,0.03946214050632912,0.0452327746835443,,,,
blst_original,1/64,16,cold,preparation,688,6489,4327,79,4333,30,514.2973346333333,510.67245650000007,507.95650809999995,530.1696526000001,,,,
blst_original,1/64,16,cold,share_generation,688,6489,4327,79,4333,30,3.375196166666667,3.557174,3.1175091,3.5733892000000003,,,,
blst_original,1/64,16,cold,validate_per_validator,688,6489,4327,79,4333,30,0.14245301856540085,0.14233327848101268,0.142009782278481,0.14320086329113926,,,,
blst_original,1/64,16,cold,validation,688,6489,4327,79,4333,30,0.3442668,0.3447085,0.33061979999999996,0.35435310000000003,,,,
blst_original,1/8,16,cached,acceptance,234,764,512,59,515,30,9.7031656,9.702179000000001,9.6462947,9.7526453,,,,
blst_original,1/8,16,cached,combiner,234,764,512,59,515,30,32.30654346666667,32.2943635,32.217205400000005,32.36413420000001,,,,
blst_original,1/8,16,cached,dec_open,234,764,512,59,515,30,22.603282666666665,22.587989999999998,22.5235042,22.6247622,,,,
blst_original,1/8,16,cached,decryption_total,234,764,512,59,515,30,34.7667855,34.877514000000005,34.5187214,35.043184,,,,
blst_original,1/8,16,cached,encryption,234,764,512,59,515,30,1.0997882333333335,1.0918605000000001,1.0800479,1.1099563,,,,
blst_original,1/8,16,cached,encryption_per_item,234,764,512,59,515,30,0.06873676458333335,0.06824128125000001,0.06750299375,0.06937226875,,,,
blst_original,1/8,16,cached,end_to_end,234,764,512,59,515,30,36.20614703333333,36.30789,35.9443016,36.489153900000005,,,,
blst_original,1/8,16,cached,opening,234,764,512,59,515,30,14.043853533333333,14.031485,13.9981693,14.064726799999999,,,,
blst_original,1/8,16,cached,precompute,234,764,512,59,515,30,8.559429133333333,8.5553135,8.5388997,8.5778017,,,,
blst_original,1/8,16,cached,predec_per_validator,234,764,512,59,515,30,0.0416976186440678,0.04165394067796611,0.037813823728813555,0.04567471694915254,,,,
blst_original,1/8,16,cached,preparation,234,764,512,59,515,30,0.0,0.0,0.0,0.0,,,,
blst_original,1/8,16,cached,share_generation,234,764,512,59,515,30,2.4601595,2.4575825,2.2310155999999997,2.6948082999999996,,,,
blst_original,1/8,16,cached,validate_per_validator,234,764,512,59,515,30,0.16446043389830506,0.16444371186440676,0.16349652033898307,0.16529907288135592,,,,
blst_original,1/8,16,cached,validation,234,764,512,59,515,30,0.3394878,0.3384355,0.33330360000000003,0.34682729999999995,,,,
blst_original,1/8,16,cold,acceptance,234,764,512,59,515,30,9.733376966666667,9.730698499999999,9.6729673,9.7683552,,,,
blst_original,1/8,16,cold,combiner,234,764,512,59,515,30,128.65139693333333,128.6241505,126.21807420000002,131.3441221,,,,
blst_original,1/8,16,cold,dec_open,234,764,512,59,515,30,22.782847833333335,22.784588499999998,22.7311299,22.8265372,,,,
blst_original,1/8,16,cold,decryption_total,234,764,512,59,515,30,131.14158023333331,131.083721,128.4843608,134.02197740000003,,,,
blst_original,1/8,16,cold,encryption,234,764,512,59,515,30,1.1048328333333333,1.0890415,1.0730029,1.1046261,,,,
blst_original,1/8,16,cold,encryption_per_item,234,764,512,59,515,30,0.06905205208333333,0.06806509375,0.06706268125,0.06903913125,,,,
blst_original,1/8,16,cold,end_to_end,234,764,512,59,515,30,132.58772723333334,132.5304445,129.90175059999999,135.4903402,,,,
blst_original,1/8,16,cold,opening,234,764,512,59,515,30,14.155510366666666,14.1614535,14.1244777,14.1903467,,,,
blst_original,1/8,16,cold,precompute,234,764,512,59,515,30,8.627337466666667,8.628874,8.5958008,8.657450299999999,,,,
blst_original,1/8,16,cold,predec_per_validator,234,764,512,59,515,30,0.042204782485875704,0.04533909322033898,0.03783140169491526,0.045611971186440683,,,,
blst_original,1/8,16,cold,preparation,234,764,512,59,515,30,96.1350192,96.02465099999999,93.62712839999999,98.9049946,,,,
blst_original,1/8,16,cold,share_generation,234,764,512,59,515,30,2.490082166666667,2.6750065000000003,2.2320527,2.6911063000000004,,,,
blst_original,1/8,16,cold,validate_per_validator,234,764,512,59,515,30,0.16497249096045197,0.16492709322033897,0.16394859830508474,0.16556534237288137,,,,
blst_original,1/8,16,cold,validation,234,764,512,59,515,30,0.34122759999999996,0.339407,0.332687,0.35214229999999996,,,,
blst_swapped,1/16,16,cached,acceptance,419,1580,1060,76,1062,30,8.625758266666667,8.588284,8.555824900000001,8.613761,,,,
blst_swapped,1/16,16,cached,combiner,419,1580,1060,76,1062,30,38.110686066666666,38.0444235,37.952506,38.225534700000004,,,,
blst_swapped,1/16,16,cached,dec_open,419,1580,1060,76,1062,30,29.484853366666666,29.477293,29.3711523,29.6092175,,,,
blst_swapped,1/16,16,cached,decryption_total,419,1580,1060,76,1062,30,45.323453433333334,45.104932500000004,44.9988423,45.309536300000005,,,,
blst_swapped,1/16,16,cached,encryption,419,1580,1060,76,1062,30,1.3172037333333333,1.3152629999999998,1.3026498,1.3349352,,,,
blst_swapped,1/16,16,cached,encryption_per_item,419,1580,1060,76,1062,30,0.08232523333333333,0.08220393749999999,0.0814156125,0.08343345,,,,
blst_swapped,1/16,16,cached,end_to_end,419,1580,1060,76,1062,30,47.2225862,47.006771,46.90854949999999,47.2246431,,,,
blst_swapped,1/16,16,cached,opening,419,1580,1060,76,1062,30,17.894305233333334,17.89546,17.840726800000002,17.936200799999998,,,,
blst_swapped,1/16,16,cached,precompute,419,1580,1060,76,1062,30,11.590548133333334,11.575313999999999,11.523877899999999,11.6565177,,,,
blst_swapped,1/16,16,cached,predec_per_validator,419,1580,1060,76,1062,30,0.09490391140350878,0.0927483947368421,0.09258688684210527,0.09294579605263158,,,,
blst_swapped,1/16,16,cached,preparation,419,1580,1060,76,1062,30,0.0,0.0,0.0,0.0,,,,
blst_swapped,1/16,16,cached,share_generation,419,1580,1060,76,1062,30,7.212697266666667,7.048878,7.0366034,7.0638805,,,,
blst_swapped,1/16,16,cached,validate_per_validator,419,1580,1060,76,1062,30,0.11349681929824561,0.11300373684210527,0.11257664342105264,0.11333896052631579,,,,
blst_swapped,1/16,16,cached,validation,419,1580,1060,76,1062,30,0.5818359333333334,0.581674,0.5727858,0.590297,,,,
blst_swapped,1/16,16,cold,acceptance,419,1580,1060,76,1062,30,8.594203233333333,8.591312,8.565618700000002,8.632486799999999,,,,
blst_swapped,1/16,16,cold,combiner,419,1580,1060,76,1062,30,105.66976443333333,104.8743835,103.654983,107.77984489999999,,,,
blst_swapped,1/16,16,cold,dec_open,419,1580,1060,76,1062,30,29.725084166666665,29.718124500000002,29.6703567,29.7776151,,,,
blst_swapped,1/16,16,cold,decryption_total,419,1580,1060,76,1062,30,112.75036456666666,111.967983,110.73308329999999,114.8997597,,,,
blst_swapped,1/16,16,cold,encryption,419,1580,1060,76,1062,30,1.3210803,1.3168595,1.3038069,1.3494462,,,,
blst_swapped,1/16,16,cold,encryption_per_item,419,1580,1060,76,1062,30,0.08256751875,0.08230371875,0.08148793125,0.0843403875,,,,
blst_swapped,1/16,16,cold,end_to_end,419,1580,1060,76,1062,30,114.6525198,113.890906,112.6150027,116.85446150000001,,,,
blst_swapped,1/16,16,cold,opening,419,1580,1060,76,1062,30,18.06040833333333,18.061318,18.0082934,18.1012315,,,,
blst_swapped,1/16,16,cold,precompute,419,1580,1060,76,1062,30,11.664675833333332,11.659755,11.6194869,11.6926012,,,,
blst_swapped,1/16,16,cold,predec_per_validator,419,1580,1060,76,1062,30,0.09316482499999999,0.09311534868421052,0.09286807894736843,0.09361004210526316,,,,
blst_swapped,1/16,16,cold,preparation,419,1580,1060,76,1062,30,67.3503341,66.5462005,65.3188985,69.3988469,,,,
blst_swapped,1/16,16,cold,share_generation,419,1580,1060,76,1062,30,7.080526699999999,7.0767665,7.057974,7.1143632,,,,
blst_swapped,1/16,16,cold,validate_per_validator,419,1580,1060,76,1062,30,0.11308162149122807,0.11304357894736843,0.11270550921052633,0.11358535263157894,,,,
blst_swapped,1/16,16,cold,validation,419,1580,1060,76,1062,30,0.5809637333333334,0.580197,0.567153,0.5899186000000001,,,,
blst_swapped,1/16,32,cached,acceptance,419,1580,1060,76,1062,30,11.785851599999999,11.7098085,11.680001800000001,11.7728203,,,,
blst_swapped,1/16,32,cached,combiner,419,1580,1060,76,1062,30,68.96169453333333,68.8509565,68.48922950000001,69.39396880000001,,,,
blst_swapped,1/16,32,cached,dec_open,419,1580,1060,76,1062,30,57.17576576666667,57.1420755,56.7723886,57.5971953,,,,
blst_swapped,1/16,32,cached,decryption_total,419,1580,1060,76,1062,30,83.21545383333334,83.060295,82.63222549999999,83.79231469999999,,,,
blst_swapped,1/16,32,cached,encryption,419,1580,1060,76,1062,30,1.9821014333333333,1.9588169999999998,1.9411279000000001,1.9829883000000001,,,,
blst_swapped,1/16,32,cached,encryption_per_item,419,1580,1060,76,1062,30,0.06194066979166667,0.061213031249999994,0.060660246875000004,0.061968384375000005,,,,
blst_swapped,1/16,32,cached,end_to_end,419,1580,1060,76,1062,30,86.08933619999999,85.933574,85.46727569999999,86.6775741,,,,
blst_swapped,1/16,32,cached,opening,419,1580,1060,76,1062,30,26.833645533333332,26.803688,26.753906200000003,26.9188131,,,,
blst_swapped,1/16,32,cached,precompute,419,1580,1060,76,1062,30,30.342120233333333,30.319555,30.011835700000002,30.6949603,,,,
blst_swapped,1/16,32,cached,predec_per_validator,419,1580,1060,76,1062,30,0.18754815657894736,0.1865336052631579,0.1857445881578947,0.1878629197368421,,,,
blst_swapped,1/16,32,cached,preparation,419,1580,1060,76,1062,30,0.0,0.0,0.0,0.0,,,,
blst_swapped,1/16,32,cached,share_generation,419,1580,1060,76,1062,30,14.2536599,14.176554,14.1165887,14.2775819,,,,
blst_swapped,1/16,32,cached,validate_per_validator,419,1580,1060,76,1062,30,0.15507699473684208,0.15407642763157892,0.15368423421052632,0.1549055302631579,,,,
blst_swapped,1/16,32,cached,validation,419,1580,1060,76,1062,30,0.8916968333333333,0.89127,0.8794261,0.9069079999999999,,,,
blst_swapped,1/16,32,cold,acceptance,419,1580,1060,76,1062,30,11.826992766666667,11.7938795,11.751017000000001,11.867920499999999,,,,
blst_swapped,1/16,32,cold,combiner,419,1580,1060,76,1062,30,188.28265886666668,187.3004945,186.5561882,193.1291669,,,,
blst_swapped,1/16,32,cold,dec_open,419,1580,1060,76,1062,30,57.6873905,57.662599,57.4404987,57.947843299999995,,,,
blst_swapped,1/16,32,cold,decryption_total,419,1580,1060,76,1062,30,202.6322885,201.6472025,200.8822558,207.4387694,,,,
blst_swapped,1/16,32,cold,encryption,419,1580,1060,76,1062,30,2.0355459000000002,1.9949564999999998,1.9759384999999998,2.0093584000000004,,,,
blst_swapped,1/16,32,cold,encryption_per_item,419,1580,1060,76,1062,30,0.06361080937500001,0.062342390624999994,0.061748078124999994,0.06279245000000001,,,,
blst_swapped,1/16,32,cold,end_to_end,419,1580,1060,76,1062,30,205.5760556,204.539813,203.7608692,210.3565266,,,,
blst_swapped,1/16,32,cold,opening,419,1580,1060,76,1062,30,27.078437,27.074380499999997,27.025884799999996,27.139248000000002,,,,
blst_swapped,1/16,32,cold,precompute,419,1580,1060,76,1062,30,30.6089535,30.590156999999998,30.3850931,30.8974678,,,,
blst_swapped,1/16,32,cold,predec_per_validator,419,1580,1060,76,1062,30,0.18880970745614034,0.1885766710526316,0.18793212894736844,0.18994416447368423,,,,
blst_swapped,1/16,32,cold,preparation,419,1580,1060,76,1062,30,118.76807533333334,117.7407065,117.2119245,123.84078290000001,,,,
blst_swapped,1/16,32,cold,share_generation,419,1580,1060,76,1062,30,14.349537766666666,14.331827,14.2828418,14.435756500000002,,,,
blst_swapped,1/16,32,cold,validate_per_validator,419,1580,1060,76,1062,30,0.15561832587719296,0.155182625,0.15461864473684211,0.1561568486842105,,,,
blst_swapped,1/16,32,cold,validation,419,1580,1060,76,1062,30,0.9081187333333334,0.9078325,0.8977389,0.9209172,,,,
blst_swapped,1/16,64,cached,acceptance,419,1580,1060,76,1062,30,19.206418666666664,19.169411,19.114425899999997,19.236409400000003,,,,
blst_swapped,1/16,64,cached,combiner,419,1580,1060,76,1062,30,146.9402797333333,146.836296,146.65671580000003,147.3170985,,,,
blst_swapped,1/16,64,cached,dec_open,419,1580,1060,76,1062,30,127.73378903333334,127.67647600000001,127.5070797,128.0702359,,,,
blst_swapped,1/16,64,cached,decryption_total,419,1580,1060,76,1062,30,170.05705793333334,169.865589,169.58304520000002,170.67526490000003,,,,
blst_swapped,1/16,64,cached,encryption,419,1580,1060,76,1062,30,4.397389633333334,4.479586,3.9502309,4.6045354000000005,,,,
blst_swapped,1/16,64,cached,encryption_per_item,419,1580,1060,76,1062,30,0.06870921302083334,0.06999353125,0.0617223578125,0.07194586562500001,,,,
blst_swapped,1/16,64,cached,end_to_end,419,1580,1060,76,1062,30,176.2064808,176.11755150000002,175.4798308,176.96031330000002,,,,
blst_swapped,1/16,64,cached,opening,419,1580,1060,76,1062,30,53.2495373,53.2307635,53.1801928,53.340497000000006,,,,
blst_swapped,1/16,64,cached,precompute,419,1580,1060,76,1062,30,74.48425173333334,74.42575299999999,74.24733680000001,74.8689416,,,,
blst_swapped,1/16,64,cached,predec_per_validator,419,1580,1060,76,1062,30,0.3041675236842105,0.30310782894736843,0.30119573684210527,0.3051179644736843,,,,
blst_swapped,1/16,64,cached,preparation,419,1580,1060,76,1062,30,0.0,0.0,0.0,0.0,,,,
blst_swapped,1/16,64,cached,share_generation,419,1580,1060,76,1062,30,23.1167318,23.036195,22.890876,23.188965300000003,,,,
blst_swapped,1/16,64,cached,validate_per_validator,419,1580,1060,76,1062,30,0.2527160350877193,0.2522290921052632,0.2515056039473684,0.25311065000000005,,,,
blst_swapped,1/16,64,cached,validation,419,1580,1060,76,1062,30,1.7519361666666666,1.752138,1.7381019000000002,1.7673870999999999,,,,
blst_swapped,1/16,64,cold,acceptance,419,1580,1060,76,1062,30,19.1877599,19.089906,18.9706318,19.282650099999998,,,,
blst_swapped,1/16,64,cold,combiner,419,1580,1060,76,1062,30,381.5380733,380.92743500000006,378.59357500000004,386.85870109999996,,,,
blst_swapped,1/16,64,cold,dec_open,419,1580,1060,76,1062,30,128.38865376666666,128.4122725,127.9539272,128.7589305,,,,
blst_swapped,1/16,64,cold,decryption_total,419,1580,1060,76,1062,30,404.65420263333334,403.9983285,401.689325,409.9042635,,,,
blst_swapped,1/16,64,cold,encryption,419,1580,1060,76,1062,30,4.3068515,4.335192999999999,3.9031928,4.5302265,,,,
blst_swapped,1/16,64,cold,encryption_per_item,419,1580,1060,76,1062,30,0.0672945546875,0.06773739062499999,0.0609873875,0.0707847890625,,,,
blst_swapped,1/16,64,cold,end_to_end,419,1580,1060,76,1062,30,410.7333559666667,410.1161364999999,407.6700084,415.9830361,,,,
blst_swapped,1/16,64,cold,opening,419,1580,1060,76,1062,30,53.5692907,53.571842499999995,53.501066900000005,53.6337703,,,,
blst_swapped,1/16,64,cold,precompute,419,1580,1060,76,1062,30,74.81936306666667,74.87457,74.4415506,75.15242300000001,,,,
blst_swapped,1/16,64,cold,predec_per_validator,419,1580,1060,76,1062,30,0.30415885877192983,0.30392428289473683,0.30287574605263157,0.3057404828947369,,,,
blst_swapped,1/16,64,cold,preparation,419,1580,1060,76,1062,30,233.96148933333333,232.752322,231.1149908,239.651811,,,,
blst_swapped,1/16,64,cold,share_generation,419,1580,1060,76,1062,30,23.116073266666668,23.098245499999997,23.0185567,23.2362767,,,,
blst_swapped,1/16,64,cold,validate_per_validator,419,1580,1060,76,1062,30,0.252470525,0.2511829736842105,0.24961357631578945,0.25371908026315787,,,,
blst_swapped,1/16,64,cold,validation,419,1580,1060,76,1062,30,1.772185,1.7700779999999998,1.7577179,1.7895202000000001,,,,
blst_swapped,1/16,128,cached,acceptance,419,1580,1060,76,1062,30,33.27746653333333,33.045331000000004,32.96791090000001,34.265995600000004,,,,
blst_swapped,1/16,128,cached,combiner,419,1580,1060,76,1062,30,158.15825456666667,156.35495350000002,155.9739985,164.7068805,,,,
blst_swapped,1/16,128,cached,dec_open,419,1580,1060,76,1062,30,124.8806555,123.35528000000001,122.94336510000001,131.6705476,,,,
blst_swapped,1/16,128,cached,decryption_total,419,1580,1060,76,1062,30,196.92183076666666,195.20707499999997,194.69710540000003,203.35068650000002,,,,
blst_swapped,1/16,128,cached,encryption,419,1580,1060,76,1062,30,7.810383866666667,7.7739994999999995,7.1688664,8.410478600000001,,,,
blst_swapped,1/16,128,cached,encryption_per_item,419,1580,1060,76,1062,30,0.06101862395833334,0.060734371093749996,0.05600676875,0.06570686406250001,,,,
blst_swapped,1/16,128,cached,end_to_end,419,1580,1060,76,1062,30,208.12655253333332,206.92544550000002,205.61038219999998,213.8289474,,,,
blst_swapped,1/16,128,cached,opening,419,1580,1060,76,1062,30,100.53564666666666,99.250578,99.1794967,107.5011888,,,,
blst_swapped,1/16,128,cached,precompute,419,1580,1060,76,1062,30,24.345008833333335,24.032664500000003,23.737659999999998,25.415874799999997,,,,
blst_swapped,1/16,128,cached,predec_per_validator,419,1580,1060,76,1062,30,0.5100457486842106,0.5089846578947368,0.5082238881578948,0.5128620526315789,,,,
blst_swapped,1/16,128,cached,preparation,419,1580,1060,76,1062,30,0.0,0.0,0.0,0.0,,,,
blst_swapped,1/16,128,cached,share_generation,419,1580,1060,76,1062,30,38.7634769,38.682834,38.6250155,38.977516,,,,
blst_swapped,1/16,128,cached,validate_per_validator,419,1580,1060,76,1062,30,0.437861401754386,0.4348069868421053,0.4337883013157895,0.45086836315789475,,,,
blst_swapped,1/16,128,cached,validation,419,1580,1060,76,1062,30,3.3942286666666663,3.3222065,3.2996284,3.5392091,,,,
blst_swapped,1/16,128,cold,acceptance,419,1580,1060,76,1062,30,33.26086923333333,32.9913575,32.9247122,34.2299407,,,,
blst_swapped,1/16,128,cold,combiner,419,1580,1060,76,1062,30,577.7952658,575.5775020000001,573.4721792,586.1591755,,,,
blst_swapped,1/16,128,cold,dec_open,419,1580,1060,76,1062,30,124.3538082,123.294027,123.21400999999999,125.53690330000002,,,,
blst_swapped,1/16,128,cold,decryption_total,419,1580,1060,76,1062,30,616.6040964666666,614.421967,612.3129091,624.907161,,,,
blst_swapped,1/16,128,cold,encryption,419,1580,1060,76,1062,30,7.820196866666667,7.7868815,7.1982297,8.3699518,,,,
blst_swapped,1/16,128,cold,encryption_per_item,419,1580,1060,76,1062,30,0.06109528802083333,0.06083501171875,0.05623616953125,0.0653902484375,,,,
blst_swapped,1/16,128,cold,end_to_end,419,1580,1060,76,1062,30,627.7890743666667,625.6282655,623.0881197000001,636.1876843,,,,
blst_swapped,1/16,128,cold,opening,419,1580,1060,76,1062,30,100.59844936666667,99.73212699999999,99.68320320000001,100.7845049,,,,
blst_swapped,1/16,128,cold,precompute,419,1580,1060,76,1062,30,23.755358833333332,23.5597245,23.493633499999998,24.741013600000002,,,,
blst_swapped,1/16,128,cold,predec_per_validator,419,1580,1060,76,1062,30,0.5106415701754387,0.5096304868421053,0.5089139,0.514122869736842,,,,
blst_swapped,1/16,128,cold,preparation,419,1580,1060,76,1062,30,420.1802836333334,418.5474455,417.255994,428.6568259,,,,
blst_swapped,1/16,128,cold,share_generation,419,1580,1060,76,1062,30,38.808759333333334,38.731917,38.6774564,39.073338099999994,,,,
blst_swapped,1/16,128,cold,validate_per_validator,419,1580,1060,76,1062,30,0.43764301622807017,0.4340968092105263,0.43321989736842104,0.4503939565789474,,,,
blst_swapped,1/16,128,cold,validation,419,1580,1060,76,1062,30,3.3646736,3.3336615,3.3110877000000003,3.5239614999999995,,,,
blst_swapped,1/16,256,cached,acceptance,419,1580,1060,76,1062,30,62.11571196666667,61.609618499999996,61.3896212,64.0829657,,,,
blst_swapped,1/16,256,cached,combiner,419,1580,1060,76,1062,30,313.32736603333336,312.31840250000005,311.2804701,315.17520529999996,,,,
blst_swapped,1/16,256,cached,dec_open,419,1580,1060,76,1062,30,251.2115435,250.1045085,249.64822700000002,252.46636360000002,,,,
blst_swapped,1/16,256,cached,decryption_total,419,1580,1060,76,1062,30,379.7880641333333,378.911263,377.70608769999996,381.68321239999995,,,,
blst_swapped,1/16,256,cached,encryption,419,1580,1060,76,1062,30,14.8102657,14.775792000000001,14.5529037,14.9967802,,,,
blst_swapped,1/16,256,cached,encryption_per_item,419,1580,1060,76,1062,30,0.057852600390625,0.057717937500000004,0.056847280078125,0.05858117265625,,,,
blst_swapped,1/16,256,cached,end_to_end,419,1580,1060,76,1062,30,401.1175656,400.1731015,399.04378390000005,402.9646012,,,,
blst_swapped,1/16,256,cached,opening,419,1580,1060,76,1062,30,199.45402846666667,198.6440275,198.5188618,199.2719366,,,,
blst_swapped,1/16,256,cached,precompute,419,1580,1060,76,1062,30,51.757515033333334,51.431516,50.9706084,52.7882934,,,,
blst_swapped,1/16,256,cached,predec_per_validator,419,1580,1060,76,1062,30,0.8744817592105264,0.8735441184210526,0.872180919736842,0.8785513815789475,,,,
blst_swapped,1/16,256,cached,preparation,419,1580,1060,76,1062,30,0.0,0.0,0.0,0.0,,,,
blst_swapped,1/16,256,cached,share_generation,419,1580,1060,76,1062,30,66.4606137,66.389353,66.28574989999998,66.76990500000001,,,,
blst_swapped,1/16,256,cached,validate_per_validator,419,1580,1060,76,1062,30,0.8173119995614034,0.8106528749999999,0.8077581736842105,0.8431969171052631,,,,
blst_swapped,1/16,256,cached,validation,419,1580,1060,76,1062,30,6.519138033333333,6.5101375,6.49727,6.5363915,,,,
blst_swapped,1/16,256,cold,acceptance,419,1580,1060,76,1062,30,62.39605466666667,61.670147,61.4554166,64.13365,,,,
blst_swapped,1/16,256,cold,combiner,419,1580,1060,76,1062,30,1150.6378558333333,1145.897426,1143.3423335000002,1159.7679399999997,,,,
blst_swapped,1/16,256,cold,dec_open,419,1580,1060,76,1062,30,251.95935396666667,251.0008515,250.69934529999998,252.9968391,,,,
blst_swapped,1/16,256,cold,decryption_total,419,1580,1060,76,1062,30,1217.0965694333333,1212.3854430000001,1209.8686515,1226.166842,,,,
blst_swapped,1/16,256,cold,encryption,419,1580,1060,76,1062,30,15.098341133333333,14.740689,14.510888999999999,16.1377199,,,,
blst_swapped,1/16,256,cold,encryption_per_item,419,1580,1060,76,1062,30,0.05897789505208333,0.05758081640625,0.056683160156249995,0.063037968359375,,,,
blst_swapped,1/16,256,cold,end_to_end,419,1580,1060,76,1062,30,1238.8372468999999,1234.398483,1231.3644342999999,1247.2737625,,,,
