config,error,total,batch,cache,round,sample,phase,ms
bn_swapped_split2,1/16,64,2,cold,1,11,predec_per_validator,0.17369477631578947
bn_swapped_split2,1/16,64,2,cold,1,11,validate_per_validator,0.3937742236842105
bn_swapped_split2,1/16,64,2,cold,1,12,encryption,2.264793
bn_swapped_split2,1/16,64,2,cold,1,12,validation,2.697377
bn_swapped_split2,1/16,64,2,cold,1,12,share_generation,13.217356
bn_swapped_split2,1/16,64,2,cold,1,12,acceptance,29.944525
bn_swapped_split2,1/16,64,2,cold,1,12,preparation,12.486161
bn_swapped_split2,1/16,64,2,cold,1,12,precompute,3.553905
bn_swapped_split2,1/16,64,2,cold,1,12,opening,36.775503
bn_swapped_split2,1/16,64,2,cold,1,12,combiner,82.760234
bn_swapped_split2,1/16,64,2,cold,1,12,decryption_total,95.97764
bn_swapped_split2,1/16,64,2,cold,1,12,end_to_end,100.94008
bn_swapped_split2,1/16,64,2,cold,1,12,dec_open,40.329408
bn_swapped_split2,1/16,64,2,cold,1,12,encryption_per_item,0.035387390625
bn_swapped_split2,1/16,64,2,cold,1,12,predec_per_validator,0.17391257894736842
bn_swapped_split2,1/16,64,2,cold,1,12,validate_per_validator,0.3940069078947368
bn_swapped_split2,1/16,64,2,cold,1,13,encryption,2.264753
bn_swapped_split2,1/16,64,2,cold,1,13,validation,2.695845
bn_swapped_split2,1/16,64,2,cold,1,13,share_generation,13.230343
bn_swapped_split2,1/16,64,2,cold,1,13,acceptance,29.823959
bn_swapped_split2,1/16,64,2,cold,1,13,preparation,12.593568
bn_swapped_split2,1/16,64,2,cold,1,13,precompute,3.509474
bn_swapped_split2,1/16,64,2,cold,1,13,opening,36.853671
bn_swapped_split2,1/16,64,2,cold,1,13,combiner,82.780783
bn_swapped_split2,1/16,64,2,cold,1,13,decryption_total,96.011206
bn_swapped_split2,1/16,64,2,cold,1,13,end_to_end,100.971914
bn_swapped_split2,1/16,64,2,cold,1,13,dec_open,40.363144999999996
bn_swapped_split2,1/16,64,2,cold,1,13,encryption_per_item,0.035386765625
bn_swapped_split2,1/16,64,2,cold,1,13,predec_per_validator,0.1740834605263158
bn_swapped_split2,1/16,64,2,cold,1,13,validate_per_validator,0.3924205131578947
bn_swapped_split2,1/16,64,2,cold,1,14,encryption,2.271292
bn_swapped_split2,1/16,64,2,cold,1,14,validation,2.726637
bn_swapped_split2,1/16,64,2,cold,1,14,share_generation,13.178963
bn_swapped_split2,1/16,64,2,cold,1,14,acceptance,29.70077
bn_swapped_split2,1/16,64,2,cold,1,14,preparation,12.719601
bn_swapped_split2,1/16,64,2,cold,1,14,precompute,3.559603
bn_swapped_split2,1/16,64,2,cold,1,14,opening,36.738352
bn_swapped_split2,1/16,64,2,cold,1,14,combiner,82.718507
bn_swapped_split2,1/16,64,2,cold,1,14,decryption_total,95.89751
bn_swapped_split2,1/16,64,2,cold,1,14,end_to_end,100.895619
bn_swapped_split2,1/16,64,2,cold,1,14,dec_open,40.297955
bn_swapped_split2,1/16,64,2,cold,1,14,encryption_per_item,0.0354889375
bn_swapped_split2,1/16,64,2,cold,1,14,predec_per_validator,0.17340740789473683
bn_swapped_split2,1/16,64,2,cold,1,14,validate_per_validator,0.3907996052631579
bn_original_split2,1/16,64,2,cached,1,0,encryption,2.076234
bn_original_split2,1/16,64,2,cached,1,0,validation,2.074752
bn_original_split2,1/16,64,2,cached,1,0,share_generation,7.650755
bn_original_split2,1/16,64,2,cached,1,0,acceptance,23.415762
bn_original_split2,1/16,64,2,cached,1,0,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,0,precompute,3.140496
bn_original_split2,1/16,64,2,cached,1,0,opening,36.789733
bn_original_split2,1/16,64,2,cached,1,0,combiner,63.346182
bn_original_split2,1/16,64,2,cached,1,0,decryption_total,70.997027
bn_original_split2,1/16,64,2,cached,1,0,end_to_end,75.148273
bn_original_split2,1/16,64,2,cached,1,0,dec_open,39.930229
bn_original_split2,1/16,64,2,cached,1,0,encryption_per_item,0.03244115625
bn_original_split2,1/16,64,2,cached,1,0,predec_per_validator,0.10066782894736842
bn_original_split2,1/16,64,2,cached,1,0,validate_per_validator,0.3081021315789474
bn_original_split2,1/16,64,2,cached,1,1,encryption,2.099565
bn_original_split2,1/16,64,2,cached,1,1,validation,2.053683
bn_original_split2,1/16,64,2,cached,1,1,share_generation,9.379721
bn_original_split2,1/16,64,2,cached,1,1,acceptance,24.740933
bn_original_split2,1/16,64,2,cached,1,1,preparation,3e-05
bn_original_split2,1/16,64,2,cached,1,1,precompute,3.351837
bn_original_split2,1/16,64,2,cached,1,1,opening,36.913383
bn_original_split2,1/16,64,2,cached,1,1,combiner,65.006373
bn_original_split2,1/16,64,2,cached,1,1,decryption_total,74.386185
bn_original_split2,1/16,64,2,cached,1,1,end_to_end,78.539563
bn_original_split2,1/16,64,2,cached,1,1,dec_open,40.26522000000001
bn_original_split2,1/16,64,2,cached,1,1,encryption_per_item,0.032805703125
bn_original_split2,1/16,64,2,cached,1,1,predec_per_validator,0.12341738157894737
bn_original_split2,1/16,64,2,cached,1,1,validate_per_validator,0.32553859210526315
bn_original_split2,1/16,64,2,cached,1,2,encryption,2.160529
bn_original_split2,1/16,64,2,cached,1,2,validation,2.081581
bn_original_split2,1/16,64,2,cached,1,2,share_generation,9.421349
bn_original_split2,1/16,64,2,cached,1,2,acceptance,24.025931
bn_original_split2,1/16,64,2,cached,1,2,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,2,precompute,3.042391
bn_original_split2,1/16,64,2,cached,1,2,opening,36.756408
bn_original_split2,1/16,64,2,cached,1,2,combiner,63.82496
bn_original_split2,1/16,64,2,cached,1,2,decryption_total,73.247931
bn_original_split2,1/16,64,2,cached,1,2,end_to_end,77.490261
bn_original_split2,1/16,64,2,cached,1,2,dec_open,39.798799
bn_original_split2,1/16,64,2,cached,1,2,encryption_per_item,0.033758265625
bn_original_split2,1/16,64,2,cached,1,2,predec_per_validator,0.12396511842105262
bn_original_split2,1/16,64,2,cached,1,2,validate_per_validator,0.3161306710526316
bn_original_split2,1/16,64,2,cached,1,3,encryption,2.080219
bn_original_split2,1/16,64,2,cached,1,3,validation,2.031352
bn_original_split2,1/16,64,2,cached,1,3,share_generation,7.646269
bn_original_split2,1/16,64,2,cached,1,3,acceptance,23.238198
bn_original_split2,1/16,64,2,cached,1,3,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,3,precompute,3.068086
bn_original_split2,1/16,64,2,cached,1,3,opening,36.885355
bn_original_split2,1/16,64,2,cached,1,3,combiner,63.1918
bn_original_split2,1/16,64,2,cached,1,3,decryption_total,70.838159
bn_original_split2,1/16,64,2,cached,1,3,end_to_end,74.94989
bn_original_split2,1/16,64,2,cached,1,3,dec_open,39.953441
bn_original_split2,1/16,64,2,cached,1,3,encryption_per_item,0.032503421875
bn_original_split2,1/16,64,2,cached,1,3,predec_per_validator,0.10060880263157895
bn_original_split2,1/16,64,2,cached,1,3,validate_per_validator,0.3057657631578947
bn_original_split2,1/16,64,2,cached,1,4,encryption,2.11001
bn_original_split2,1/16,64,2,cached,1,4,validation,2.051499
bn_original_split2,1/16,64,2,cached,1,4,share_generation,7.680115
bn_original_split2,1/16,64,2,cached,1,4,acceptance,23.25438
bn_original_split2,1/16,64,2,cached,1,4,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,4,precompute,3.16568
bn_original_split2,1/16,64,2,cached,1,4,opening,36.838279
bn_original_split2,1/16,64,2,cached,1,4,combiner,63.258591
bn_original_split2,1/16,64,2,cached,1,4,decryption_total,70.938786
bn_original_split2,1/16,64,2,cached,1,4,end_to_end,75.100456
bn_original_split2,1/16,64,2,cached,1,4,dec_open,40.003959
bn_original_split2,1/16,64,2,cached,1,4,encryption_per_item,0.03296890625
bn_original_split2,1/16,64,2,cached,1,4,predec_per_validator,0.1010541447368421
bn_original_split2,1/16,64,2,cached,1,4,validate_per_validator,0.3059786842105263
bn_original_split2,1/16,64,2,cached,1,5,encryption,2.115007
bn_original_split2,1/16,64,2,cached,1,5,validation,2.042297
bn_original_split2,1/16,64,2,cached,1,5,share_generation,7.701615
bn_original_split2,1/16,64,2,cached,1,5,acceptance,23.33437
bn_original_split2,1/16,64,2,cached,1,5,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,5,precompute,3.082076
bn_original_split2,1/16,64,2,cached,1,5,opening,36.995817
bn_original_split2,1/16,64,2,cached,1,5,combiner,63.412413
bn_original_split2,1/16,64,2,cached,1,5,decryption_total,71.114068
bn_original_split2,1/16,64,2,cached,1,5,end_to_end,75.271642
bn_original_split2,1/16,64,2,cached,1,5,dec_open,40.077893
bn_original_split2,1/16,64,2,cached,1,5,encryption_per_item,0.033046984375
bn_original_split2,1/16,64,2,cached,1,5,predec_per_validator,0.10133703947368422
bn_original_split2,1/16,64,2,cached,1,5,validate_per_validator,0.30703118421052633
bn_original_split2,1/16,64,2,cached,1,6,encryption,2.115217
bn_original_split2,1/16,64,2,cached,1,6,validation,2.03744
bn_original_split2,1/16,64,2,cached,1,6,share_generation,7.696538
bn_original_split2,1/16,64,2,cached,1,6,acceptance,23.356741
bn_original_split2,1/16,64,2,cached,1,6,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,6,precompute,3.052666
bn_original_split2,1/16,64,2,cached,1,6,opening,36.841815
bn_original_split2,1/16,64,2,cached,1,6,combiner,63.251392
bn_original_split2,1/16,64,2,cached,1,6,decryption_total,70.94797
bn_original_split2,1/16,64,2,cached,1,6,end_to_end,75.100687
bn_original_split2,1/16,64,2,cached,1,6,dec_open,39.894481
bn_original_split2,1/16,64,2,cached,1,6,encryption_per_item,0.033050265625
bn_original_split2,1/16,64,2,cached,1,6,predec_per_validator,0.10127023684210527
bn_original_split2,1/16,64,2,cached,1,6,validate_per_validator,0.3073255394736842
bn_original_split2,1/16,64,2,cached,1,7,encryption,2.097062
bn_original_split2,1/16,64,2,cached,1,7,validation,2.032273
bn_original_split2,1/16,64,2,cached,1,7,share_generation,7.682989
bn_original_split2,1/16,64,2,cached,1,7,acceptance,23.361007
bn_original_split2,1/16,64,2,cached,1,7,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,7,precompute,3.091099
bn_original_split2,1/16,64,2,cached,1,7,opening,36.870964
bn_original_split2,1/16,64,2,cached,1,7,combiner,63.32332
bn_original_split2,1/16,64,2,cached,1,7,decryption_total,71.006349
bn_original_split2,1/16,64,2,cached,1,7,end_to_end,75.135755
bn_original_split2,1/16,64,2,cached,1,7,dec_open,39.962063
bn_original_split2,1/16,64,2,cached,1,7,encryption_per_item,0.03276659375
bn_original_split2,1/16,64,2,cached,1,7,predec_per_validator,0.10109196052631579
bn_original_split2,1/16,64,2,cached,1,7,validate_per_validator,0.3073816710526316
bn_original_split2,1/16,64,2,cached,1,8,encryption,2.106666
bn_original_split2,1/16,64,2,cached,1,8,validation,2.042217
bn_original_split2,1/16,64,2,cached,1,8,share_generation,7.680966
bn_original_split2,1/16,64,2,cached,1,8,acceptance,23.296909
bn_original_split2,1/16,64,2,cached,1,8,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,8,precompute,3.106991
bn_original_split2,1/16,64,2,cached,1,8,opening,36.822908
bn_original_split2,1/16,64,2,cached,1,8,combiner,63.226958
bn_original_split2,1/16,64,2,cached,1,8,decryption_total,70.907974
bn_original_split2,1/16,64,2,cached,1,8,end_to_end,75.057087
bn_original_split2,1/16,64,2,cached,1,8,dec_open,39.929899
bn_original_split2,1/16,64,2,cached,1,8,encryption_per_item,0.03291665625
bn_original_split2,1/16,64,2,cached,1,8,predec_per_validator,0.10106534210526315
bn_original_split2,1/16,64,2,cached,1,8,validate_per_validator,0.30653827631578945
bn_original_split2,1/16,64,2,cached,1,9,encryption,2.107026
bn_original_split2,1/16,64,2,cached,1,9,validation,2.054553
bn_original_split2,1/16,64,2,cached,1,9,share_generation,7.658737
bn_original_split2,1/16,64,2,cached,1,9,acceptance,23.89507
bn_original_split2,1/16,64,2,cached,1,9,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,9,precompute,3.133546
bn_original_split2,1/16,64,2,cached,1,9,opening,36.840984
bn_original_split2,1/16,64,2,cached,1,9,combiner,63.869721
bn_original_split2,1/16,64,2,cached,1,9,decryption_total,71.528508
bn_original_split2,1/16,64,2,cached,1,9,end_to_end,75.690157
bn_original_split2,1/16,64,2,cached,1,9,dec_open,39.97453
bn_original_split2,1/16,64,2,cached,1,9,encryption_per_item,0.03292228125
bn_original_split2,1/16,64,2,cached,1,9,predec_per_validator,0.10077285526315789
bn_original_split2,1/16,64,2,cached,1,9,validate_per_validator,0.3144088157894737
bn_original_split2,1/16,64,2,cached,1,10,encryption,2.118942
bn_original_split2,1/16,64,2,cached,1,10,validation,2.048696
bn_original_split2,1/16,64,2,cached,1,10,share_generation,7.700924
bn_original_split2,1/16,64,2,cached,1,10,acceptance,23.372663
bn_original_split2,1/16,64,2,cached,1,10,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,10,precompute,3.394666
bn_original_split2,1/16,64,2,cached,1,10,opening,36.865006
bn_original_split2,1/16,64,2,cached,1,10,combiner,63.632525
bn_original_split2,1/16,64,2,cached,1,10,decryption_total,71.333499
bn_original_split2,1/16,64,2,cached,1,10,end_to_end,75.501368
bn_original_split2,1/16,64,2,cached,1,10,dec_open,40.259672
bn_original_split2,1/16,64,2,cached,1,10,encryption_per_item,0.03310846875
bn_original_split2,1/16,64,2,cached,1,10,predec_per_validator,0.10132794736842105
bn_original_split2,1/16,64,2,cached,1,10,validate_per_validator,0.3075350394736842
bn_original_split2,1/16,64,2,cached,1,11,encryption,2.089352
bn_original_split2,1/16,64,2,cached,1,11,validation,2.053252
bn_original_split2,1/16,64,2,cached,1,11,share_generation,7.688507
bn_original_split2,1/16,64,2,cached,1,11,acceptance,23.437752
bn_original_split2,1/16,64,2,cached,1,11,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,11,precompute,3.007243
bn_original_split2,1/16,64,2,cached,1,11,opening,36.882541
bn_original_split2,1/16,64,2,cached,1,11,combiner,63.327646
bn_original_split2,1/16,64,2,cached,1,11,decryption_total,71.016203
bn_original_split2,1/16,64,2,cached,1,11,end_to_end,75.158917
bn_original_split2,1/16,64,2,cached,1,11,dec_open,39.889784000000006
bn_original_split2,1/16,64,2,cached,1,11,encryption_per_item,0.032646125
bn_original_split2,1/16,64,2,cached,1,11,predec_per_validator,0.10116456578947369
bn_original_split2,1/16,64,2,cached,1,11,validate_per_validator,0.30839147368421055
bn_original_split2,1/16,64,2,cached,1,12,encryption,2.079218
bn_original_split2,1/16,64,2,cached,1,12,validation,2.021529
bn_original_split2,1/16,64,2,cached,1,12,share_generation,7.667538
bn_original_split2,1/16,64,2,cached,1,12,acceptance,23.415952
bn_original_split2,1/16,64,2,cached,1,12,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,12,precompute,3.465092
bn_original_split2,1/16,64,2,cached,1,12,opening,36.898112
bn_original_split2,1/16,64,2,cached,1,12,combiner,63.779317
bn_original_split2,1/16,64,2,cached,1,12,decryption_total,71.446895
bn_original_split2,1/16,64,2,cached,1,12,end_to_end,75.547852
bn_original_split2,1/16,64,2,cached,1,12,dec_open,40.363203999999996
bn_original_split2,1/16,64,2,cached,1,12,encryption_per_item,0.03248778125
bn_original_split2,1/16,64,2,cached,1,12,predec_per_validator,0.10088865789473685
bn_original_split2,1/16,64,2,cached,1,12,validate_per_validator,0.30810463157894735
bn_original_split2,1/16,64,2,cached,1,13,encryption,2.105854
bn_original_split2,1/16,64,2,cached,1,13,validation,2.071978
bn_original_split2,1/16,64,2,cached,1,13,share_generation,7.685263
bn_original_split2,1/16,64,2,cached,1,13,acceptance,23.336353
bn_original_split2,1/16,64,2,cached,1,13,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,13,precompute,3.061287
bn_original_split2,1/16,64,2,cached,1,13,opening,36.995947
bn_original_split2,1/16,64,2,cached,1,13,combiner,63.393747
bn_original_split2,1/16,64,2,cached,1,13,decryption_total,71.07905
bn_original_split2,1/16,64,2,cached,1,13,end_to_end,75.257002
bn_original_split2,1/16,64,2,cached,1,13,dec_open,40.057234
bn_original_split2,1/16,64,2,cached,1,13,encryption_per_item,0.03290396875
bn_original_split2,1/16,64,2,cached,1,13,predec_per_validator,0.10112188157894737
bn_original_split2,1/16,64,2,cached,1,13,validate_per_validator,0.30705727631578944
bn_original_split2,1/16,64,2,cached,1,14,encryption,2.104131
bn_original_split2,1/16,64,2,cached,1,14,validation,2.0377
bn_original_split2,1/16,64,2,cached,1,14,share_generation,7.732007
bn_original_split2,1/16,64,2,cached,1,14,acceptance,23.42855
bn_original_split2,1/16,64,2,cached,1,14,preparation,2e-05
bn_original_split2,1/16,64,2,cached,1,14,precompute,3.103726
bn_original_split2,1/16,64,2,cached,1,14,opening,36.901316
bn_original_split2,1/16,64,2,cached,1,14,combiner,63.433792
bn_original_split2,1/16,64,2,cached,1,14,decryption_total,71.165889
bn_original_split2,1/16,64,2,cached,1,14,end_to_end,75.307801
bn_original_split2,1/16,64,2,cached,1,14,dec_open,40.005042
bn_original_split2,1/16,64,2,cached,1,14,encryption_per_item,0.032877046875
bn_original_split2,1/16,64,2,cached,1,14,predec_per_validator,0.10173693421052632
bn_original_split2,1/16,64,2,cached,1,14,validate_per_validator,0.30827039473684215
bn_original_split2,1/16,64,2,cold,1,0,encryption,2.086017
bn_original_split2,1/16,64,2,cold,1,0,validation,2.079188
bn_original_split2,1/16,64,2,cold,1,0,share_generation,7.64755
bn_original_split2,1/16,64,2,cold,1,0,acceptance,23.331657
bn_original_split2,1/16,64,2,cold,1,0,preparation,23.862366
bn_original_split2,1/16,64,2,cold,1,0,precompute,3.97974
bn_original_split2,1/16,64,2,cold,1,0,opening,36.629563
bn_original_split2,1/16,64,2,cold,1,0,combiner,87.803516
bn_original_split2,1/16,64,2,cold,1,0,decryption_total,95.451116
bn_original_split2,1/16,64,2,cold,1,0,end_to_end,99.616491
bn_original_split2,1/16,64,2,cold,1,0,dec_open,40.609303
bn_original_split2,1/16,64,2,cold,1,0,encryption_per_item,0.032594015625
bn_original_split2,1/16,64,2,cold,1,0,predec_per_validator,0.10062565789473683
bn_original_split2,1/16,64,2,cold,1,0,validate_per_validator,0.30699548684210526
bn_original_split2,1/16,64,2,cold,1,1,encryption,2.087239
bn_original_split2,1/16,64,2,cold,1,1,validation,2.004695
bn_original_split2,1/16,64,2,cold,1,1,share_generation,7.665025
bn_original_split2,1/16,64,2,cold,1,1,acceptance,23.167911
bn_original_split2,1/16,64,2,cold,1,1,preparation,23.678393
bn_original_split2,1/16,64,2,cold,1,1,precompute,3.816145
bn_original_split2,1/16,64,2,cold,1,1,opening,36.553949
bn_original_split2,1/16,64,2,cold,1,1,combiner,87.216508
bn_original_split2,1/16,64,2,cold,1,1,decryption_total,94.881583
bn_original_split2,1/16,64,2,cold,1,1,end_to_end,98.973587
bn_original_split2,1/16,64,2,cold,1,1,dec_open,40.370094
bn_original_split2,1/16,64,2,cold,1,1,encryption_per_item,0.032613109375
bn_original_split2,1/16,64,2,cold,1,1,predec_per_validator,0.10085559210526315
bn_original_split2,1/16,64,2,cold,1,1,validate_per_validator,0.3048409342105263
bn_original_split2,1/16,64,2,cold,1,2,encryption,2.080099
bn_original_split2,1/16,64,2,cold,1,2,validation,2.038552
bn_original_split2,1/16,64,2,cold,1,2,share_generation,7.662902
bn_original_split2,1/16,64,2,cold,1,2,acceptance,23.222416
bn_original_split2,1/16,64,2,cold,1,2,preparation,23.755479
bn_original_split2,1/16,64,2,cold,1,2,precompute,3.721766
bn_original_split2,1/16,64,2,cold,1,2,opening,36.663509
bn_original_split2,1/16,64,2,cold,1,2,combiner,87.36335
bn_original_split2,1/16,64,2,cold,1,2,decryption_total,95.026302
bn_original_split2,1/16,64,2,cold,1,2,end_to_end,99.145173
bn_original_split2,1/16,64,2,cold,1,2,dec_open,40.385275
bn_original_split2,1/16,64,2,cold,1,2,encryption_per_item,0.032501546875
bn_original_split2,1/16,64,2,cold,1,2,predec_per_validator,0.10082765789473684
bn_original_split2,1/16,64,2,cold,1,2,validate_per_validator,0.3055581052631579
bn_original_split2,1/16,64,2,cold,1,3,encryption,2.081441
bn_original_split2,1/16,64,2,cold,1,3,validation,2.032303
bn_original_split2,1/16,64,2,cold,1,3,share_generation,7.64745
bn_original_split2,1/16,64,2,cold,1,3,acceptance,23.2608
bn_original_split2,1/16,64,2,cold,1,3,preparation,23.727781
bn_original_split2,1/16,64,2,cold,1,3,precompute,3.705042
bn_original_split2,1/16,64,2,cold,1,3,opening,36.626579
bn_original_split2,1/16,64,2,cold,1,3,combiner,87.320292
bn_original_split2,1/16,64,2,cold,1,3,decryption_total,94.967792
bn_original_split2,1/16,64,2,cold,1,3,end_to_end,99.081606
bn_original_split2,1/16,64,2,cold,1,3,dec_open,40.331621
bn_original_split2,1/16,64,2,cold,1,3,encryption_per_item,0.032522515625
bn_original_split2,1/16,64,2,cold,1,3,predec_per_validator,0.10062434210526316
bn_original_split2,1/16,64,2,cold,1,3,validate_per_validator,0.3060631578947368
bn_original_split2,1/16,64,2,cold,1,4,encryption,2.093718
bn_original_split2,1/16,64,2,cold,1,4,validation,2.411635
bn_original_split2,1/16,64,2,cold,1,4,share_generation,9.461854
bn_original_split2,1/16,64,2,cold,1,4,acceptance,23.476646
bn_original_split2,1/16,64,2,cold,1,4,preparation,23.751223
bn_original_split2,1/16,64,2,cold,1,4,precompute,3.323298
bn_original_split2,1/16,64,2,cold,1,4,opening,36.560688
bn_original_split2,1/16,64,2,cold,1,4,combiner,87.111985
bn_original_split2,1/16,64,2,cold,1,4,decryption_total,96.573929
bn_original_split2,1/16,64,2,cold,1,4,end_to_end,101.079422
bn_original_split2,1/16,64,2,cold,1,4,dec_open,39.883986
bn_original_split2,1/16,64,2,cold,1,4,encryption_per_item,0.03271434375
bn_original_split2,1/16,64,2,cold,1,4,predec_per_validator,0.12449807894736843
bn_original_split2,1/16,64,2,cold,1,4,validate_per_validator,0.30890323684210524
bn_original_split2,1/16,64,2,cold,1,5,encryption,2.079778
bn_original_split2,1/16,64,2,cold,1,5,validation,2.076654
bn_original_split2,1/16,64,2,cold,1,5,share_generation,7.651045
bn_original_split2,1/16,64,2,cold,1,5,acceptance,23.268931
bn_original_split2,1/16,64,2,cold,1,5,preparation,23.605012
bn_original_split2,1/16,64,2,cold,1,5,precompute,3.553123
bn_original_split2,1/16,64,2,cold,1,5,opening,36.651513
bn_original_split2,1/16,64,2,cold,1,5,combiner,87.078769
bn_original_split2,1/16,64,2,cold,1,5,decryption_total,94.729864
bn_original_split2,1/16,64,2,cold,1,5,end_to_end,98.886447
bn_original_split2,1/16,64,2,cold,1,5,dec_open,40.204636
bn_original_split2,1/16,64,2,cold,1,5,encryption_per_item,0.03249653125
bn_original_split2,1/16,64,2,cold,1,5,predec_per_validator,0.1006716447368421
bn_original_split2,1/16,64,2,cold,1,5,validate_per_validator,0.30617014473684206
bn_original_split2,1/16,64,2,cold,1,6,encryption,2.094458
bn_original_split2,1/16,64,2,cold,1,6,validation,2.057268
bn_original_split2,1/16,64,2,cold,1,6,share_generation,7.652027
bn_original_split2,1/16,64,2,cold,1,6,acceptance,23.39227
bn_original_split2,1/16,64,2,cold,1,6,preparation,23.669421
bn_original_split2,1/16,64,2,cold,1,6,precompute,3.741652
bn_original_split2,1/16,64,2,cold,1,6,opening,36.570052
bn_original_split2,1/16,64,2,cold,1,6,combiner,87.373575
bn_original_split2,1/16,64,2,cold,1,6,decryption_total,95.025682
bn_original_split2,1/16,64,2,cold,1,6,end_to_end,99.177528
bn_original_split2,1/16,64,2,cold,1,6,dec_open,40.311704
bn_original_split2,1/16,64,2,cold,1,6,encryption_per_item,0.03272590625
bn_original_split2,1/16,64,2,cold,1,6,predec_per_validator,0.10068456578947368
bn_original_split2,1/16,64,2,cold,1,6,validate_per_validator,0.3077930263157895
bn_original_split2,1/16,64,2,cold,1,7,encryption,2.07319
bn_original_split2,1/16,64,2,cold,1,7,validation,2.0446
bn_original_split2,1/16,64,2,cold,1,7,share_generation,7.69776
bn_original_split2,1/16,64,2,cold,1,7,acceptance,23.284302
bn_original_split2,1/16,64,2,cold,1,7,preparation,23.693624
bn_original_split2,1/16,64,2,cold,1,7,precompute,3.599977
bn_original_split2,1/16,64,2,cold,1,7,opening,36.610126
bn_original_split2,1/16,64,2,cold,1,7,combiner,87.1882
bn_original_split2,1/16,64,2,cold,1,7,decryption_total,94.88601
bn_original_split2,1/16,64,2,cold,1,7,end_to_end,99.00423
bn_original_split2,1/16,64,2,cold,1,7,dec_open,40.210103000000004
bn_original_split2,1/16,64,2,cold,1,7,encryption_per_item,0.03239359375
bn_original_split2,1/16,64,2,cold,1,7,predec_per_validator,0.10128631578947368
bn_original_split2,1/16,64,2,cold,1,7,validate_per_validator,0.30637239473684214
bn_original_split2,1/16,64,2,cold,1,8,encryption,2.073831
bn_original_split2,1/16,64,2,cold,1,8,validation,2.045932
bn_original_split2,1/16,64,2,cold,1,8,share_generation,7.634442
bn_original_split2,1/16,64,2,cold,1,8,acceptance,23.294336
bn_original_split2,1/16,64,2,cold,1,8,preparation,23.602088
bn_original_split2,1/16,64,2,cold,1,8,precompute,3.934938
bn_original_split2,1/16,64,2,cold,1,8,opening,36.639727
bn_original_split2,1/16,64,2,cold,1,8,combiner,87.471259
bn_original_split2,1/16,64,2,cold,1,8,decryption_total,95.105781
bn_original_split2,1/16,64,2,cold,1,8,end_to_end,99.225704
bn_original_split2,1/16,64,2,cold,1,8,dec_open,40.574665
bn_original_split2,1/16,64,2,cold,1,8,encryption_per_item,0.032403609375
bn_original_split2,1/16,64,2,cold,1,8,predec_per_validator,0.10045318421052632
bn_original_split2,1/16,64,2,cold,1,8,validate_per_validator,0.3065044210526316
bn_original_split2,1/16,64,2,cold,1,9,encryption,2.093888
bn_original_split2,1/16,64,2,cold,1,9,validation,2.043889
bn_original_split2,1/16,64,2,cold,1,9,share_generation,7.685243
bn_original_split2,1/16,64,2,cold,1,9,acceptance,23.314422
bn_original_split2,1/16,64,2,cold,1,9,preparation,23.629385
bn_original_split2,1/16,64,2,cold,1,9,precompute,3.712553
bn_original_split2,1/16,64,2,cold,1,9,opening,36.586464
bn_original_split2,1/16,64,2,cold,1,9,combiner,87.243085
bn_original_split2,1/16,64,2,cold,1,9,decryption_total,94.928408
bn_original_split2,1/16,64,2,cold,1,9,end_to_end,99.066445
bn_original_split2,1/16,64,2,cold,1,9,dec_open,40.299017
bn_original_split2,1/16,64,2,cold,1,9,encryption_per_item,0.032717
bn_original_split2,1/16,64,2,cold,1,9,predec_per_validator,0.10112161842105263
bn_original_split2,1/16,64,2,cold,1,9,validate_per_validator,0.30676871052631577
bn_original_split2,1/16,64,2,cold,1,10,encryption,2.087399
bn_original_split2,1/16,64,2,cold,1,10,validation,2.04483
bn_original_split2,1/16,64,2,cold,1,10,share_generation,7.646079
bn_original_split2,1/16,64,2,cold,1,10,acceptance,23.179497
bn_original_split2,1/16,64,2,cold,1,10,preparation,23.844472
bn_original_split2,1/16,64,2,cold,1,10,precompute,3.767237
bn_original_split2,1/16,64,2,cold,1,10,opening,36.578172
bn_original_split2,1/16,64,2,cold,1,10,combiner,87.369499
bn_original_split2,1/16,64,2,cold,1,10,decryption_total,95.015658
bn_original_split2,1/16,64,2,cold,1,10,end_to_end,99.147997
bn_original_split2,1/16,64,2,cold,1,10,dec_open,40.345409000000004
bn_original_split2,1/16,64,2,cold,1,10,encryption_per_item,0.032615609375
bn_original_split2,1/16,64,2,cold,1,10,predec_per_validator,0.10060630263157895
bn_original_split2,1/16,64,2,cold,1,10,validate_per_validator,0.3049933815789474
