scheme,error,total,round,sample,samples,N,source_N,W,q,t,selected_parties,selected_weight,threads,phase,value,ms,unit,statistic,origin,denominator,source_label,log
beat,1/64,16,2,1,1,688,688,6489,4327,4326,79,4333,12,cached_without_validation,49.279,49.279,ms,single_observation,reported,,post-validation cached-committee path,beat_e64_m16_r2_s001.stdout.log
beat,1/64,16,2,1,1,688,688,6489,4327,4326,79,4333,12,cold_with_validation,362.733,362.733,ms,single_observation,reported,,full cold decryption incl client checks,beat_e64_m16_r2_s001.stdout.log
beat,1/64,16,2,1,1,688,688,6489,4327,4326,79,4333,12,cached_with_validation,49.774,49.774,ms,single_observation,reported,,full cached decryption incl client checks,beat_e64_m16_r2_s001.stdout.log
beat,1/64,16,2,1,1,688,688,6489,4327,4326,79,4333,12,dec_open,27.259999999999998,27.259999999999998,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s001.stdout.log
beat,1/64,16,2,1,1,688,688,6489,4327,4326,79,4333,12,dec_total_without_validation,362.239,362.239,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s001.stdout.log
beat,1/64,16,2,1,1,688,688,6489,4327,4326,79,4333,12,dec_cached_without_validation,49.278999999999996,49.278999999999996,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s001.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,crs_setup,0.704,0.704,ms,single_observation,reported,,powers-of-tau CRS setup,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,setup,1061.255,1061.255,ms,single_observation,reported,,weighted master key generation,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,fixed_kernel,6.14,6.14,ms,single_observation,reported,,fixed G2 FFT kernel,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,encryption,2.268,2.268,ms,single_observation,reported,,encrypt batch,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,encryption_per_item,0.142,0.142,ms/item,single_observation,reported,16,encrypt batch,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,validation,0.479,0.479,ms,single_observation,reported,,client proof validation,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,validation_per_item,0.03,0.03,ms/item,single_observation,reported,16,client proof validation,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,predec_all_validators,9.516,9.516,ms,single_observation,reported,,"partial decryptions, all N parties",beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,predec_all_validators_per_item,0.014,0.014,ms/item,single_observation,reported,688,"partial decryptions, all N parties",beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,acceptance,12.431,12.431,ms,single_observation,reported,,all-N server proofs / select V,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,preparation,313.097,313.097,ms,single_observation,reported,,committee interpolation / G2 MSMs,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,precompute,8.681,8.681,ms,single_observation,reported,,cross-term precompute,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,precompute_per_item,0.543,0.543,ms/item,single_observation,reported,16,cross-term precompute,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,opening,18.599,18.599,ms,single_observation,reported,,weighted PRF opening / unmask,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,opening_per_item,1.162,1.162,ms/item,single_observation,reported,16,weighted PRF opening / unmask,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,cold_without_validation,362.324,362.324,ms,single_observation,reported,,post-validation cold-committee path,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,cached_without_validation,49.227,49.227,ms,single_observation,reported,,post-validation cached-committee path,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,cold_with_validation,362.802,362.802,ms,single_observation,reported,,full cold decryption incl client checks,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,cached_with_validation,49.706,49.706,ms,single_observation,reported,,full cached decryption incl client checks,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,dec_open,27.28,27.28,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,dec_total_without_validation,362.32399999999996,362.32399999999996,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,2,1,688,688,6489,4327,4326,79,4333,12,dec_cached_without_validation,49.226999999999975,49.226999999999975,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s002.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,crs_setup,0.672,0.672,ms,single_observation,reported,,powers-of-tau CRS setup,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,setup,1050.882,1050.882,ms,single_observation,reported,,weighted master key generation,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,fixed_kernel,6.131,6.131,ms,single_observation,reported,,fixed G2 FFT kernel,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,encryption,1.711,1.711,ms,single_observation,reported,,encrypt batch,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,encryption_per_item,0.107,0.107,ms/item,single_observation,reported,16,encrypt batch,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,validation,0.487,0.487,ms,single_observation,reported,,client proof validation,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,validation_per_item,0.03,0.03,ms/item,single_observation,reported,16,client proof validation,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,predec_all_validators,9.537,9.537,ms,single_observation,reported,,"partial decryptions, all N parties",beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,predec_all_validators_per_item,0.014,0.014,ms/item,single_observation,reported,688,"partial decryptions, all N parties",beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,acceptance,18.355,18.355,ms,single_observation,reported,,all-N server proofs / select V,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,preparation,312.379,312.379,ms,single_observation,reported,,committee interpolation / G2 MSMs,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,precompute,8.64,8.64,ms,single_observation,reported,,cross-term precompute,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,precompute_per_item,0.54,0.54,ms/item,single_observation,reported,16,cross-term precompute,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,opening,18.589,18.589,ms,single_observation,reported,,weighted PRF opening / unmask,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,opening_per_item,1.162,1.162,ms/item,single_observation,reported,16,weighted PRF opening / unmask,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,cold_without_validation,367.5,367.5,ms,single_observation,reported,,post-validation cold-committee path,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,cached_without_validation,55.121,55.121,ms,single_observation,reported,,post-validation cached-committee path,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,cold_with_validation,367.987,367.987,ms,single_observation,reported,,full cold decryption incl client checks,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,cached_with_validation,55.608,55.608,ms,single_observation,reported,,full cached decryption incl client checks,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,dec_open,27.229,27.229,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,dec_total_without_validation,367.5,367.5,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,3,1,688,688,6489,4327,4326,79,4333,12,dec_cached_without_validation,55.12099999999998,55.12099999999998,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s003.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,crs_setup,0.581,0.581,ms,single_observation,reported,,powers-of-tau CRS setup,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,setup,1041.617,1041.617,ms,single_observation,reported,,weighted master key generation,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,fixed_kernel,6.117,6.117,ms,single_observation,reported,,fixed G2 FFT kernel,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,encryption,1.973,1.973,ms,single_observation,reported,,encrypt batch,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,encryption_per_item,0.123,0.123,ms/item,single_observation,reported,16,encrypt batch,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,validation,0.479,0.479,ms,single_observation,reported,,client proof validation,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,validation_per_item,0.03,0.03,ms/item,single_observation,reported,16,client proof validation,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,predec_all_validators,9.559,9.559,ms,single_observation,reported,,"partial decryptions, all N parties",beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,predec_all_validators_per_item,0.014,0.014,ms/item,single_observation,reported,688,"partial decryptions, all N parties",beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,acceptance,12.43,12.43,ms,single_observation,reported,,all-N server proofs / select V,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,preparation,333.654,333.654,ms,single_observation,reported,,committee interpolation / G2 MSMs,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,precompute,8.623,8.623,ms,single_observation,reported,,cross-term precompute,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,precompute_per_item,0.539,0.539,ms/item,single_observation,reported,16,cross-term precompute,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,opening,18.586,18.586,ms,single_observation,reported,,weighted PRF opening / unmask,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,opening_per_item,1.162,1.162,ms/item,single_observation,reported,16,weighted PRF opening / unmask,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,cold_without_validation,382.853,382.853,ms,single_observation,reported,,post-validation cold-committee path,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,cached_without_validation,49.198,49.198,ms,single_observation,reported,,post-validation cached-committee path,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,cold_with_validation,383.332,383.332,ms,single_observation,reported,,full cold decryption incl client checks,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,cached_with_validation,49.677,49.677,ms,single_observation,reported,,full cached decryption incl client checks,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,dec_open,27.208999999999996,27.208999999999996,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,dec_total_without_validation,382.852,382.852,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,4,1,688,688,6489,4327,4326,79,4333,12,dec_cached_without_validation,49.19799999999998,49.19799999999998,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s004.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,crs_setup,0.561,0.561,ms,single_observation,reported,,powers-of-tau CRS setup,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,setup,1051.154,1051.154,ms,single_observation,reported,,weighted master key generation,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,fixed_kernel,6.468,6.468,ms,single_observation,reported,,fixed G2 FFT kernel,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,encryption,2.085,2.085,ms,single_observation,reported,,encrypt batch,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,encryption_per_item,0.13,0.13,ms/item,single_observation,reported,16,encrypt batch,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,validation,0.473,0.473,ms,single_observation,reported,,client proof validation,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,validation_per_item,0.03,0.03,ms/item,single_observation,reported,16,client proof validation,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,predec_all_validators,9.574,9.574,ms,single_observation,reported,,"partial decryptions, all N parties",beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,predec_all_validators_per_item,0.014,0.014,ms/item,single_observation,reported,688,"partial decryptions, all N parties",beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,acceptance,12.436,12.436,ms,single_observation,reported,,all-N server proofs / select V,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,preparation,318.852,318.852,ms,single_observation,reported,,committee interpolation / G2 MSMs,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,precompute,8.626,8.626,ms,single_observation,reported,,cross-term precompute,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,precompute_per_item,0.539,0.539,ms/item,single_observation,reported,16,cross-term precompute,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,opening,18.656,18.656,ms,single_observation,reported,,weighted PRF opening / unmask,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,opening_per_item,1.166,1.166,ms/item,single_observation,reported,16,weighted PRF opening / unmask,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,cold_without_validation,368.144,368.144,ms,single_observation,reported,,post-validation cold-committee path,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,cached_without_validation,49.292,49.292,ms,single_observation,reported,,post-validation cached-committee path,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,cold_with_validation,368.617,368.617,ms,single_observation,reported,,full cold decryption incl client checks,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,cached_with_validation,49.765,49.765,ms,single_observation,reported,,full cached decryption incl client checks,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,dec_open,27.281999999999996,27.281999999999996,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,dec_total_without_validation,368.14399999999995,368.14399999999995,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s005.stdout.log
beat,1/64,16,2,5,1,688,688,6489,4327,4326,79,4333,12,dec_cached_without_validation,49.29199999999997,49.29199999999997,ms,single_observation,sum_of_rounded_phase_means,,,beat_e64_m16_r2_s005.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,setup,2511.373,2511.373,ms,internal_arithmetic_mean,reported,,trusted key generation,btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,encryption,8.415,8.415,ms,internal_arithmetic_mean,reported,,encrypt batch,btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,encryption_per_item,0.526,0.526,ms/item,internal_arithmetic_mean,reported,16,encrypt batch,btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,fixed_kernel,6.624,6.624,ms,internal_arithmetic_mean,reported,,fixed G2 FFT kernel,btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,validation,0.363,0.363,ms,internal_arithmetic_mean,reported,,ctxtCheck(B),btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,validation_per_item,0.023,0.023,ms/item,internal_arithmetic_mean,reported,16,ctxtCheck(B),btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,precompute,8.601,8.601,ms,internal_arithmetic_mean,reported,,precompute(B),btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,precompute_per_item,0.538,0.538,ms/item,internal_arithmetic_mean,reported,16,precompute(B),btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,predec_one_virtual_server,0.17,0.17,ms,internal_arithmetic_mean,reported,,"partialDecrypt(B), one server",btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,predec_one_virtual_server_per_item,0.011,0.011,ms/item,internal_arithmetic_mean,reported,16,"partialDecrypt(B), one server",btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,combine,718.673,718.673,ms,internal_arithmetic_mean,reported,,combine(n),btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,combine_per_item,0.166,0.166,ms/item,internal_arithmetic_mean,reported,4327,combine(n),btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,server_check,3.048,3.048,ms,internal_arithmetic_mean,reported,,"serverCheck(B,n)",btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,server_check_per_item,0.191,0.191,ms/item,internal_arithmetic_mean,reported,16,"serverCheck(B,n)",btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,opening,0.744,0.744,ms,internal_arithmetic_mean,reported,,open(B),btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,opening_per_item,0.046,0.046,ms/item,internal_arithmetic_mean,reported,16,open(B),btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,core_one_server_total,728.187,728.187,ms,internal_arithmetic_mean,reported,,core sequential total,btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,robust_one_server_total,731.598,731.598,ms,internal_arithmetic_mean,reported,,robust sequential total,btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,all_virtual_shares_derived,735.59,735.59,ms,internal_arithmetic_mean,q_times_rounded_one_server_mean,,,btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,all_local_core_derived,1463.608,1463.608,ms,internal_arithmetic_mean,sum_with_q_times_rounded_one_server_mean,,,btx_e64_m16_r2.stdout.log
btx,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,all_local_robust_derived,1467.019,1467.019,ms,internal_arithmetic_mean,sum_with_q_times_rounded_one_server_mean,,,btx_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,setup,2538.036,2538.036,ms,internal_arithmetic_mean,reported,,trusted key generation,pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,encryption,1.309,1.309,ms,internal_arithmetic_mean,reported,,encrypt batch,pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,encryption_per_item,0.082,0.082,ms/item,internal_arithmetic_mean,reported,16,encrypt batch,pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,fixed_kernel,9.842,9.842,ms,internal_arithmetic_mean,reported,,fixed PFE FFT/G2 kernel,pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,validation,0.475,0.475,ms,internal_arithmetic_mean,reported,,ctxtCheck(B),pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,validation_per_item,0.03,0.03,ms/item,internal_arithmetic_mean,reported,16,ctxtCheck(B),pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,precompute,7.716,7.716,ms,internal_arithmetic_mean,reported,,precompute(B),pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,precompute_per_item,0.482,0.482,ms/item,internal_arithmetic_mean,reported,16,precompute(B),pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,predec_one_virtual_server,0.17,0.17,ms,internal_arithmetic_mean,reported,,"partialDecrypt(B), one server",pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,predec_one_virtual_server_per_item,0.011,0.011,ms/item,internal_arithmetic_mean,reported,16,"partialDecrypt(B), one server",pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,combine,723.123,723.123,ms,internal_arithmetic_mean,reported,,combine(n),pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,combine_per_item,0.167,0.167,ms/item,internal_arithmetic_mean,reported,4327,combine(n),pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,server_check,2.457,2.457,ms,internal_arithmetic_mean,reported,,"serverCheck(B,n)",pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,server_check_per_item,0.154,0.154,ms/item,internal_arithmetic_mean,reported,16,"serverCheck(B,n)",pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,opening,2.099,2.099,ms,internal_arithmetic_mean,reported,,"open(B), fused 3-pair path",pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,opening_per_item,0.131,0.131,ms/item,internal_arithmetic_mean,reported,16,"open(B), fused 3-pair path",pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,core_one_server_total,733.108,733.108,ms,internal_arithmetic_mean,reported,,core sequential total,pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,robust_one_server_total,736.04,736.04,ms,internal_arithmetic_mean,reported,,robust sequential total,pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,all_virtual_shares_derived,735.59,735.59,ms,internal_arithmetic_mean,q_times_rounded_one_server_mean,,,pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,all_local_core_derived,1468.528,1468.528,ms,internal_arithmetic_mean,sum_with_q_times_rounded_one_server_mean,,,pfe_e64_m16_r2.stdout.log
pfe,1/64,16,2,0,5,6489,688,6489,4327,4326,4327,4327,12,all_local_robust_derived,1471.46,1471.46,ms,internal_arithmetic_mean,sum_with_q_times_rounded_one_server_mean,,,pfe_e64_m16_r2.stdout.log
beat,1/32,16,2,1,1,598,598,3063,2044,2043,79,2046,12,crs_setup,0.669,0.669,ms,single_observation,reported,,powers-of-tau CRS setup,beat_e32_m16_r2_s001.stdout.log
beat,1/32,16,2,1,1,598,598,3063,2044,2043,79,2046,12,setup,507.837,507.837,ms,single_observation,reported,,weighted master key generation,beat_e32_m16_r2_s001.stdout.log
beat,1/32,16,2,1,1,598,598,3063,2044,2043,79,2046,12,fixed_kernel,6.164,6.164,ms,single_observation,reported,,fixed G2 FFT kernel,beat_e32_m16_r2_s001.stdout.log
beat,1/32,16,2,1,1,598,598,3063,2044,2043,79,2046,12,encryption,1.413,1.413,ms,single_observation,reported,,encrypt batch,beat_e32_m16_r2_s001.stdout.log
beat,1/32,16,2,1,1,598,598,3063,2044,2043,79,2046,12,encryption_per_item,0.088,0.088,ms/item,single_observation,reported,16,encrypt batch,beat_e32_m16_r2_s001.stdout.log
beat,1/32,16,2,1,1,598,598,3063,2044,2043,79,2046,12,validation,0.481,0.481,ms,single_observation,reported,,client proof validation,beat_e32_m16_r2_s001.stdout.log
beat,1/32,16,2,1,1,598,598,3063,2044,2043,79,2046,12,validation_per_item,0.03,0.03,ms/item,single_observation,reported,16,client proof validation,beat_e32_m16_r2_s001.stdout.log
