curve,simd,orientation,layout,cache,threads,sample,phase,milliseconds,avx_msm,avx_each
bls12_381,off,normal,1x16,cached,12,14,opening,8.518370,0,0
bls12_381,off,normal,1x16,cached,12,14,combiner,19.725549,0,0
bls12_381,off,normal,1x16,cached,12,14,end_to_end,22.832844,0,0
bls12_381,off,normal,4x4,cold,12,0,encryption,0.984945,0,0
bls12_381,off,normal,4x4,cold,12,0,validation,0.899978,0,0
bls12_381,off,normal,4x4,cold,12,0,share_generation,1.488998,0,0
bls12_381,off,normal,4x4,cold,12,0,acceptance,6.238523,0,0
bls12_381,off,normal,4x4,cold,12,0,preparation,39.683138,0,0
bls12_381,off,normal,4x4,cold,12,0,precompute,1.602605,0,0
bls12_381,off,normal,4x4,cold,12,0,opening,8.464646,0,0
bls12_381,off,normal,4x4,cold,12,0,combiner,55.989652,0,0
bls12_381,off,normal,4x4,cold,12,0,end_to_end,59.364235,0,0
bls12_381,off,normal,4x4,cold,12,1,encryption,1.031960,0,0
bls12_381,off,normal,4x4,cold,12,1,validation,0.916791,0,0
bls12_381,off,normal,4x4,cold,12,1,share_generation,1.497521,0,0
bls12_381,off,normal,4x4,cold,12,1,acceptance,6.205698,0,0
bls12_381,off,normal,4x4,cold,12,1,preparation,39.851550,0,0
bls12_381,off,normal,4x4,cold,12,1,precompute,1.594484,0,0
bls12_381,off,normal,4x4,cold,12,1,opening,8.476733,0,0
bls12_381,off,normal,4x4,cold,12,1,combiner,56.129095,0,0
bls12_381,off,normal,4x4,cold,12,1,end_to_end,59.576007,0,0
bls12_381,off,normal,4x4,cold,12,2,encryption,0.993146,0,0
bls12_381,off,normal,4x4,cold,12,2,validation,0.916350,0,0
bls12_381,off,normal,4x4,cold,12,2,share_generation,1.493164,0,0
bls12_381,off,normal,4x4,cold,12,2,acceptance,6.229691,0,0
bls12_381,off,normal,4x4,cold,12,2,preparation,39.503841,0,0
bls12_381,off,normal,4x4,cold,12,2,precompute,1.588235,0,0
bls12_381,off,normal,4x4,cold,12,2,opening,8.468851,0,0
bls12_381,off,normal,4x4,cold,12,2,combiner,55.791471,0,0
bls12_381,off,normal,4x4,cold,12,2,end_to_end,59.194763,0,0
bls12_381,off,normal,4x4,cold,12,3,encryption,0.994608,0,0
bls12_381,off,normal,4x4,cold,12,3,validation,0.923931,0,0
bls12_381,off,normal,4x4,cold,12,3,share_generation,1.498752,0,0
bls12_381,off,normal,4x4,cold,12,3,acceptance,6.206329,0,0
bls12_381,off,normal,4x4,cold,12,3,preparation,39.613422,0,0
bls12_381,off,normal,4x4,cold,12,3,precompute,1.526280,0,0
bls12_381,off,normal,4x4,cold,12,3,opening,8.435637,0,0
bls12_381,off,normal,4x4,cold,12,3,combiner,55.782428,0,0
bls12_381,off,normal,4x4,cold,12,3,end_to_end,59.200220,0,0
bls12_381,off,normal,4x4,cold,12,4,encryption,1.002819,0,0
bls12_381,off,normal,4x4,cold,12,4,validation,0.891907,0,0
bls12_381,off,normal,4x4,cold,12,4,share_generation,1.494086,0,0
bls12_381,off,normal,4x4,cold,12,4,acceptance,6.234958,0,0
bls12_381,off,normal,4x4,cold,12,4,preparation,39.215864,0,0
bls12_381,off,normal,4x4,cold,12,4,precompute,1.474809,0,0
bls12_381,off,normal,4x4,cold,12,4,opening,8.472457,0,0
bls12_381,off,normal,4x4,cold,12,4,combiner,55.398800,0,0
bls12_381,off,normal,4x4,cold,12,4,end_to_end,58.788353,0,0
bls12_381,off,normal,4x4,cold,12,5,encryption,0.993657,0,0
bls12_381,off,normal,4x4,cold,12,5,validation,0.897845,0,0
bls12_381,off,normal,4x4,cold,12,5,share_generation,1.493164,0,0
bls12_381,off,normal,4x4,cold,12,5,acceptance,6.232866,0,0
bls12_381,off,normal,4x4,cold,12,5,preparation,38.938794,0,0
bls12_381,off,normal,4x4,cold,12,5,precompute,1.543994,0,0
bls12_381,off,normal,4x4,cold,12,5,opening,8.438980,0,0
bls12_381,off,normal,4x4,cold,12,5,combiner,55.155375,0,0
bls12_381,off,normal,4x4,cold,12,5,end_to_end,58.540662,0,0
bls12_381,off,normal,4x4,cold,12,6,encryption,1.000607,0,0
bls12_381,off,normal,4x4,cold,12,6,validation,0.912555,0,0
bls12_381,off,normal,4x4,cold,12,6,share_generation,1.499503,0,0
bls12_381,off,normal,4x4,cold,12,6,acceptance,6.210946,0,0
bls12_381,off,normal,4x4,cold,12,6,preparation,39.353734,0,0
