scheme,error,total,round,sample,samples,N,source_N,W,q,t,selected_parties,selected_weight,threads,phase,value,ms,unit,statistic,origin,denominator,source_label,log
wpfe,1/16,32,2,0,1,419,419,1580,1060,1059,76,1062,12,setup,1167.443,1167.443,ms,single_observation,reported,,trusted weighted key generation,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,1,419,419,1580,1060,1059,76,1062,12,encryption,1.675,1.675,ms,single_observation,reported,,encrypt batch,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,1,419,419,1580,1060,1059,76,1062,12,encryption_per_item,0.052,0.052,ms/item,single_observation,reported,32,encrypt batch,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,1,419,419,1580,1060,1059,76,1062,12,fixed_kernel,0.012,0.012,ms,single_observation,reported,,fixed Cauchy FFT kernel,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,validation,1.447,1.447,ms,internal_arithmetic_mean,reported,,"ctxtCheck(B), batched client proofs",wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,validation_per_item,0.045,0.045,ms/item,internal_arithmetic_mean,reported,32,"ctxtCheck(B), batched client proofs",wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,predec_selected,4.971,4.971,ms,internal_arithmetic_mean,reported,,"PreDec(B), all selected parties",wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,predec_selected_per_item,0.065,0.065,ms/item,internal_arithmetic_mean,reported,76,"PreDec(B), all selected parties",wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,acceptance,16.747,16.747,ms,internal_arithmetic_mean,reported,,batched response acceptance,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,acceptance_per_item,0.22,0.22,ms/item,internal_arithmetic_mean,reported,76,batched response acceptance,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,preparation,286.149,286.149,ms,internal_arithmetic_mean,reported,,committee interpolation / G2 MSMs,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,preparation_per_item,8.942,8.942,ms/item,internal_arithmetic_mean,reported,32,committee interpolation / G2 MSMs,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,precompute,9.926,9.926,ms,internal_arithmetic_mean,reported,,ciphertext-dependent Cauchy precompute,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,precompute_per_item,0.31,0.31,ms/item,internal_arithmetic_mean,reported,32,ciphertext-dependent Cauchy precompute,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,opening,28.57,28.57,ms,internal_arithmetic_mean,reported,,weighted opening / unmask,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,opening_per_item,0.893,0.893,ms/item,internal_arithmetic_mean,reported,32,weighted opening / unmask,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,cold_with_validation,347.81,347.81,ms,internal_arithmetic_mean,reported,,full cold-committee path incl checks,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,cached_with_validation,61.661,61.661,ms,internal_arithmetic_mean,reported,,full cached-committee path incl checks,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,dec_open,38.496,38.496,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,dec_total_without_validation,346.363,346.363,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,15,419,419,1580,1060,1059,76,1062,12,dec_cached_without_validation,60.214,60.214,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,1,419,419,1580,1060,1059,76,1062,12,key_core_bytes,9707616,,bytes,single_observation,reported,,core D1/D2/global material,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,1,419,419,1580,1060,1059,76,1062,12,key_verification_bytes,1287168,,bytes,single_observation,reported,,party verification keys,wpfe_e16_m32_r2.stdout.log
wpfe,1/16,32,2,0,1,419,419,1580,1060,1059,76,1062,12,key_decryption_total_bytes,10994784,,bytes,single_observation,reported,,public decryption key,wpfe_e16_m32_r2.stdout.log
wpfe,1/64,16,2,0,1,688,688,6489,4327,4326,79,4333,12,setup,2185.447,2185.447,ms,single_observation,reported,,trusted weighted key generation,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,1,688,688,6489,4327,4326,79,4333,12,encryption,1.538,1.538,ms,single_observation,reported,,encrypt batch,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,1,688,688,6489,4327,4326,79,4333,12,encryption_per_item,0.096,0.096,ms/item,single_observation,reported,16,encrypt batch,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,1,688,688,6489,4327,4326,79,4333,12,fixed_kernel,0.012,0.012,ms,single_observation,reported,,fixed Cauchy FFT kernel,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,validation,0.864,0.864,ms,internal_arithmetic_mean,reported,,"ctxtCheck(B), batched client proofs",wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,validation_per_item,0.054,0.054,ms/item,internal_arithmetic_mean,reported,16,"ctxtCheck(B), batched client proofs",wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,predec_selected,3.238,3.238,ms,internal_arithmetic_mean,reported,,"PreDec(B), all selected parties",wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,predec_selected_per_item,0.041,0.041,ms/item,internal_arithmetic_mean,reported,79,"PreDec(B), all selected parties",wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,acceptance,11.304,11.304,ms,internal_arithmetic_mean,reported,,batched response acceptance,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,acceptance_per_item,0.143,0.143,ms/item,internal_arithmetic_mean,reported,79,batched response acceptance,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,preparation,510.751,510.751,ms,internal_arithmetic_mean,reported,,committee interpolation / G2 MSMs,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,preparation_per_item,31.922,31.922,ms/item,internal_arithmetic_mean,reported,16,committee interpolation / G2 MSMs,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,precompute,3.336,3.336,ms,internal_arithmetic_mean,reported,,ciphertext-dependent Cauchy precompute,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,precompute_per_item,0.208,0.208,ms/item,internal_arithmetic_mean,reported,16,ciphertext-dependent Cauchy precompute,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,opening,19.469,19.469,ms,internal_arithmetic_mean,reported,,weighted opening / unmask,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,opening_per_item,1.217,1.217,ms/item,internal_arithmetic_mean,reported,16,weighted opening / unmask,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,cold_with_validation,548.963,548.963,ms,internal_arithmetic_mean,reported,,full cold-committee path incl checks,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,cached_with_validation,38.212,38.212,ms,internal_arithmetic_mean,reported,,full cached-committee path incl checks,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,dec_open,22.805,22.805,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,dec_total_without_validation,548.098,548.098,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,15,688,688,6489,4327,4326,79,4333,12,dec_cached_without_validation,37.34699999999998,37.34699999999998,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,1,688,688,6489,4327,4326,79,4333,12,key_core_bytes,19934304,,bytes,single_observation,reported,,core D1/D2/global material,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,1,688,688,6489,4327,4326,79,4333,12,key_verification_bytes,1056768,,bytes,single_observation,reported,,party verification keys,wpfe_e64_m16_r2.stdout.log
wpfe,1/64,16,2,0,1,688,688,6489,4327,4326,79,4333,12,key_decryption_total_bytes,20991072,,bytes,single_observation,reported,,public decryption key,wpfe_e64_m16_r2.stdout.log
wpfe,1/32,16,2,0,1,598,598,3063,2044,2043,79,2046,12,setup,1067.174,1067.174,ms,single_observation,reported,,trusted weighted key generation,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,1,598,598,3063,2044,2043,79,2046,12,encryption,1.374,1.374,ms,single_observation,reported,,encrypt batch,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,1,598,598,3063,2044,2043,79,2046,12,encryption_per_item,0.086,0.086,ms/item,single_observation,reported,16,encrypt batch,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,1,598,598,3063,2044,2043,79,2046,12,fixed_kernel,0.015,0.015,ms,single_observation,reported,,fixed Cauchy FFT kernel,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,validation,0.864,0.864,ms,internal_arithmetic_mean,reported,,"ctxtCheck(B), batched client proofs",wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,validation_per_item,0.054,0.054,ms/item,internal_arithmetic_mean,reported,16,"ctxtCheck(B), batched client proofs",wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,predec_selected,3.243,3.243,ms,internal_arithmetic_mean,reported,,"PreDec(B), all selected parties",wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,predec_selected_per_item,0.041,0.041,ms/item,internal_arithmetic_mean,reported,79,"PreDec(B), all selected parties",wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,acceptance,11.372,11.372,ms,internal_arithmetic_mean,reported,,batched response acceptance,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,acceptance_per_item,0.144,0.144,ms/item,internal_arithmetic_mean,reported,79,batched response acceptance,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,preparation,277.595,277.595,ms,internal_arithmetic_mean,reported,,committee interpolation / G2 MSMs,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,preparation_per_item,17.35,17.35,ms/item,internal_arithmetic_mean,reported,16,committee interpolation / G2 MSMs,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,precompute,3.335,3.335,ms,internal_arithmetic_mean,reported,,ciphertext-dependent Cauchy precompute,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,precompute_per_item,0.208,0.208,ms/item,internal_arithmetic_mean,reported,16,ciphertext-dependent Cauchy precompute,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,opening,19.49,19.49,ms,internal_arithmetic_mean,reported,,weighted opening / unmask,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,opening_per_item,1.218,1.218,ms/item,internal_arithmetic_mean,reported,16,weighted opening / unmask,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,cold_with_validation,315.899,315.899,ms,internal_arithmetic_mean,reported,,full cold-committee path incl checks,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,cached_with_validation,38.303,38.303,ms,internal_arithmetic_mean,reported,,full cached-committee path incl checks,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,dec_open,22.825,22.825,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,dec_total_without_validation,315.035,315.035,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,15,598,598,3063,2044,2043,79,2046,12,dec_cached_without_validation,37.44,37.44,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,1,598,598,3063,2044,2043,79,2046,12,key_core_bytes,9409632,,bytes,single_observation,reported,,core D1/D2/global material,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,1,598,598,3063,2044,2043,79,2046,12,key_verification_bytes,918528,,bytes,single_observation,reported,,party verification keys,wpfe_e32_m16_r2.stdout.log
wpfe,1/32,16,2,0,1,598,598,3063,2044,2043,79,2046,12,key_decryption_total_bytes,10328160,,bytes,single_observation,reported,,public decryption key,wpfe_e32_m16_r2.stdout.log
wpfe,1/16,16,2,0,1,419,419,1580,1060,1059,76,1062,12,setup,591.724,591.724,ms,single_observation,reported,,trusted weighted key generation,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,1,419,419,1580,1060,1059,76,1062,12,encryption,1.407,1.407,ms,single_observation,reported,,encrypt batch,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,1,419,419,1580,1060,1059,76,1062,12,encryption_per_item,0.088,0.088,ms/item,single_observation,reported,16,encrypt batch,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,1,419,419,1580,1060,1059,76,1062,12,fixed_kernel,0.014,0.014,ms,single_observation,reported,,fixed Cauchy FFT kernel,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,validation,0.877,0.877,ms,internal_arithmetic_mean,reported,,"ctxtCheck(B), batched client proofs",wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,validation_per_item,0.055,0.055,ms/item,internal_arithmetic_mean,reported,16,"ctxtCheck(B), batched client proofs",wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,predec_selected,3.162,3.162,ms,internal_arithmetic_mean,reported,,"PreDec(B), all selected parties",wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,predec_selected_per_item,0.042,0.042,ms/item,internal_arithmetic_mean,reported,76,"PreDec(B), all selected parties",wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,acceptance,11.145,11.145,ms,internal_arithmetic_mean,reported,,batched response acceptance,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,acceptance_per_item,0.147,0.147,ms/item,internal_arithmetic_mean,reported,76,batched response acceptance,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,preparation,160.541,160.541,ms,internal_arithmetic_mean,reported,,committee interpolation / G2 MSMs,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,preparation_per_item,10.034,10.034,ms/item,internal_arithmetic_mean,reported,16,committee interpolation / G2 MSMs,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,precompute,3.334,3.334,ms,internal_arithmetic_mean,reported,,ciphertext-dependent Cauchy precompute,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,precompute_per_item,0.208,0.208,ms/item,internal_arithmetic_mean,reported,16,ciphertext-dependent Cauchy precompute,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,opening,18.88,18.88,ms,internal_arithmetic_mean,reported,,weighted opening / unmask,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,opening_per_item,1.18,1.18,ms/item,internal_arithmetic_mean,reported,16,weighted opening / unmask,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,cold_with_validation,197.938,197.938,ms,internal_arithmetic_mean,reported,,full cold-committee path incl checks,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,cached_with_validation,37.398,37.398,ms,internal_arithmetic_mean,reported,,full cached-committee path incl checks,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,dec_open,22.214,22.214,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,dec_total_without_validation,197.06199999999998,197.06199999999998,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,15,419,419,1580,1060,1059,76,1062,12,dec_cached_without_validation,36.52099999999999,36.52099999999999,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,1,419,419,1580,1060,1059,76,1062,12,key_core_bytes,4853856,,bytes,single_observation,reported,,core D1/D2/global material,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,1,419,419,1580,1060,1059,76,1062,12,key_verification_bytes,643584,,bytes,single_observation,reported,,party verification keys,wpfe_e16_m16_r2.stdout.log
wpfe,1/16,16,2,0,1,419,419,1580,1060,1059,76,1062,12,key_decryption_total_bytes,5497440,,bytes,single_observation,reported,,public decryption key,wpfe_e16_m16_r2.stdout.log
wpfe,1/8,16,2,0,1,234,234,764,512,511,59,515,12,setup,297.744,297.744,ms,single_observation,reported,,trusted weighted key generation,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,1,234,234,764,512,511,59,515,12,encryption,1.084,1.084,ms,single_observation,reported,,encrypt batch,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,1,234,234,764,512,511,59,515,12,encryption_per_item,0.068,0.068,ms/item,single_observation,reported,16,encrypt batch,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,1,234,234,764,512,511,59,515,12,fixed_kernel,0.012,0.012,ms,single_observation,reported,,fixed Cauchy FFT kernel,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,validation,0.873,0.873,ms,internal_arithmetic_mean,reported,,"ctxtCheck(B), batched client proofs",wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,validation_per_item,0.055,0.055,ms/item,internal_arithmetic_mean,reported,16,"ctxtCheck(B), batched client proofs",wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,predec_selected,2.301,2.301,ms,internal_arithmetic_mean,reported,,"PreDec(B), all selected parties",wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,predec_selected_per_item,0.039,0.039,ms/item,internal_arithmetic_mean,reported,59,"PreDec(B), all selected parties",wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,acceptance,9.808,9.808,ms,internal_arithmetic_mean,reported,,batched response acceptance,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,acceptance_per_item,0.166,0.166,ms/item,internal_arithmetic_mean,reported,59,batched response acceptance,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,preparation,88.689,88.689,ms,internal_arithmetic_mean,reported,,committee interpolation / G2 MSMs,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,preparation_per_item,5.543,5.543,ms/item,internal_arithmetic_mean,reported,16,committee interpolation / G2 MSMs,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,precompute,3.341,3.341,ms,internal_arithmetic_mean,reported,,ciphertext-dependent Cauchy precompute,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,precompute_per_item,0.209,0.209,ms/item,internal_arithmetic_mean,reported,16,ciphertext-dependent Cauchy precompute,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,opening,14.9,14.9,ms,internal_arithmetic_mean,reported,,weighted opening / unmask,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,opening_per_item,0.931,0.931,ms/item,internal_arithmetic_mean,reported,16,weighted opening / unmask,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,cold_with_validation,119.912,119.912,ms,internal_arithmetic_mean,reported,,full cold-committee path incl checks,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,cached_with_validation,31.223,31.223,ms,internal_arithmetic_mean,reported,,full cached-committee path incl checks,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,dec_open,18.241,18.241,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,dec_total_without_validation,119.03899999999999,119.03899999999999,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,15,234,234,764,512,511,59,515,12,dec_cached_without_validation,30.349999999999994,30.349999999999994,ms,internal_arithmetic_mean,sum_of_rounded_phase_means,,,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,1,234,234,764,512,511,59,515,12,key_core_bytes,2347104,,bytes,single_observation,reported,,core D1/D2/global material,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,1,234,234,764,512,511,59,515,12,key_verification_bytes,359424,,bytes,single_observation,reported,,party verification keys,wpfe_e8_m16_r2.stdout.log
wpfe,1/8,16,2,0,1,234,234,764,512,511,59,515,12,key_decryption_total_bytes,2706528,,bytes,single_observation,reported,,public decryption key,wpfe_e8_m16_r2.stdout.log
